Serial_number:
2003905
Project ID:

Location:
Conness Creek Barologger
BAROMETRIC PRESSURE
UNIT: kPa
TEMPERATURE
UNIT: ∞C
Date,Time,ms,BAROMETRIC PRESSURE,TEMPERATURE
8/16/2019,09:43:12 pm,0,76.6191,22.425
8/16/2019,10:13:12 pm,0,76.5977,22.263
8/16/2019,10:43:12 pm,0,76.5806,22.24
8/16/2019,11:13:12 pm,0,76.5755,22.178
8/16/2019,11:43:12 pm,0,76.5636,22.136
8/17/2019,12:13:12 am,0,76.5683,21.965999999999998
8/17/2019,12:43:12 am,0,76.5616,21.561
8/17/2019,01:13:12 am,0,76.5478,21.229
8/17/2019,01:43:12 am,0,76.5335,20.234
8/17/2019,02:13:12 am,0,76.5301,19.352999999999998
8/17/2019,02:43:12 am,0,76.5394,18.496
8/17/2019,03:13:12 am,0,76.5503,17.725
8/17/2019,03:43:12 am,0,76.5634,17.052
8/17/2019,04:13:12 am,0,76.5859,15.655
8/17/2019,04:43:12 am,0,76.6038,14.323
8/17/2019,05:13:12 am,0,76.6036,13.574000000000002
8/17/2019,05:43:12 am,0,76.5986,12.968
8/17/2019,06:13:12 am,0,76.593,12.255
8/17/2019,06:43:12 am,0,76.5937,11.777000000000001
8/17/2019,07:13:12 am,0,76.5842,11.339
8/17/2019,07:43:12 am,0,76.5838,11.027000000000001
8/17/2019,08:13:12 am,0,76.579,10.581
8/17/2019,08:43:12 am,0,76.5649,10.04
8/17/2019,09:13:12 am,0,76.5545,9.724
8/17/2019,09:43:12 am,0,76.5435,9.405
8/17/2019,10:13:12 am,0,76.5239,8.942
8/17/2019,10:43:12 am,0,76.502,8.545
8/17/2019,11:13:12 am,0,76.4907,8.267999999999999
8/17/2019,11:43:12 am,0,76.4899,7.687
8/17/2019,12:13:12 pm,0,76.4943,7.322
8/17/2019,12:43:12 pm,0,76.4993,7.216
8/17/2019,01:13:12 pm,0,76.5057,6.8420000000000005
8/17/2019,01:43:12 pm,0,76.5191,6.565
8/17/2019,02:13:12 pm,0,76.5065,6.367999999999999
8/17/2019,02:43:12 pm,0,76.5018,6.362
