"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-23 13:15:00",233792,13.33,0.571,14.18,1,0.821,0.25
"2021-08-23 13:30:00",233793,13.32,0.571,14.5,1,0.821,0.25
"2021-08-23 13:45:00",233794,13.31,0.572,14.85,1,0.822,0.25
"2021-08-23 14:00:00",233795,13.31,0.571,15.15,1,0.821,0.25
"2021-08-23 14:15:00",233796,13.31,0.57,15.42,1,0.82,0.25
"2021-08-23 14:30:00",233797,13.3,0.57,15.71,1,0.82,0.25
"2021-08-23 14:45:00",233798,13.29,0.571,15.91,1,0.821,0.25
"2021-08-23 15:00:00",233799,13.27,0.573,16.09,1,0.822,0.25
"2021-08-23 15:15:00",233800,13.26,0.572,16.24,1,0.822,0.25
"2021-08-23 15:30:00",233801,13.26,0.57,16.35,1,0.82,0.25
"2021-08-23 15:45:00",233802,13.26,0.57,16.52,1,0.82,0.25
"2021-08-23 16:00:00",233803,13.26,0.572,16.61,1,0.821,0.25
"2021-08-23 16:15:00",233804,13.26,0.575,16.69,1,0.825,0.25
"2021-08-23 16:30:00",233805,13.26,0.575,16.7,1,0.824,0.25
"2021-08-23 16:45:00",233806,13.27,0.575,16.7,1,0.824,0.25
"2021-08-23 17:00:00",233807,13.28,0.572,16.66,1,0.822,0.25
"2021-08-23 17:15:00",233808,13.28,0.573,16.61,1,0.823,0.25
"2021-08-23 17:30:00",233809,13.29,0.574,16.54,1,0.823,0.25
"2021-08-23 17:45:00",233810,13.3,0.573,16.46,1,0.823,0.25
"2021-08-23 18:00:00",233811,13.28,0.575,16.31,1,0.825,0.25
"2021-08-23 18:15:00",233812,13.24,0.573,16.17,1,0.823,0.25
"2021-08-23 18:30:00",233813,13.22,0.572,16.01,1,0.822,0.25
"2021-08-23 18:45:00",233814,13.2,0.571,15.82,1,0.82,0.25
"2021-08-23 19:00:00",233815,13.18,0.571,15.61,1,0.821,0.25
"2021-08-23 19:15:00",233816,13.16,0.571,15.45,1,0.82,0.25
"2021-08-23 19:30:00",233817,13.14,0.571,15.26,1,0.82,0.25
"2021-08-23 19:45:00",233818,13.12,0.569,15.07,1,0.819,0.25
"2021-08-23 20:00:00",233819,13.1,0.569,14.9,1,0.819,0.25
"2021-08-23 20:15:00",233820,13.09,0.569,14.72,1,0.818,0.25
"2021-08-23 20:30:00",233821,13.08,0.566,14.55,1,0.816,0.25
"2021-08-23 20:45:00",233822,13.06,0.567,14.42,1,0.816,0.25
"2021-08-23 21:00:00",233823,13.05,0.566,14.25,1,0.816,0.25
"2021-08-23 21:15:00",233824,13.03,0.566,14.11,1,0.815,0.25
"2021-08-23 21:30:00",233825,13.02,0.565,13.96,1,0.815,0.25
"2021-08-23 21:45:00",233826,13.01,0.564,13.82,1,0.814,0.25
"2021-08-23 22:00:00",233827,12.99,0.563,13.7,1,0.813,0.25
"2021-08-23 22:15:00",233828,12.98,0.563,13.57,1,0.812,0.25
"2021-08-23 22:30:00",233829,12.96,0.561,13.43,1,0.811,0.25
"2021-08-23 22:45:00",233830,12.95,0.561,13.31,1,0.811,0.25
"2021-08-23 23:00:00",233831,12.94,0.56,13.18,1,0.81,0.25
"2021-08-23 23:15:00",233832,12.93,0.559,13.05,1,0.809,0.25
"2021-08-23 23:30:00",233833,12.92,0.559,12.93,1,0.808,0.25
"2021-08-23 23:45:00",233834,12.91,0.558,12.81,1,0.807,0.25
"2021-08-24 00:00:00",233835,12.9,0.557,12.7,1,0.807,0.25
"2021-08-24 00:15:00",233836,12.88,0.557,12.58,1,0.806,0.25
"2021-08-24 00:30:00",233837,12.87,0.557,12.47,1,0.807,0.25
"2021-08-24 00:45:00",233838,12.86,0.555,12.37,1,0.805,0.25
"2021-08-24 01:00:00",233839,12.85,0.555,12.26,1,0.804,0.25
"2021-08-24 01:15:00",233840,12.84,0.554,12.15,1,0.804,0.25
"2021-08-24 01:30:00",233841,12.83,0.553,12.04,1,0.803,0.25
"2021-08-24 01:45:00",233842,12.82,0.553,11.94,1,0.803,0.25
"2021-08-24 02:00:00",233843,12.81,0.553,11.83,1,0.802,0.25
"2021-08-24 02:15:00",233844,12.8,0.553,11.73,1,0.802,0.25
"2021-08-24 02:30:00",233845,12.78,0.552,11.62,1,0.801,0.25
"2021-08-24 02:45:00",233846,12.78,0.552,11.52,1,0.802,0.25
"2021-08-24 03:00:00",233847,12.76,0.552,11.42,1,0.802,0.25
"2021-08-24 03:15:00",233848,12.75,0.552,11.31,1,0.801,0.25
"2021-08-24 03:30:00",233849,12.74,0.551,11.2,1,0.8,0.25
"2021-08-24 03:45:00",233850,12.73,0.552,11.1,1,0.801,0.25
"2021-08-24 04:00:00",233851,12.72,0.552,11,1,0.801,0.25
"2021-08-24 04:15:00",233852,12.71,0.551,10.9,1,0.801,0.25
"2021-08-24 04:30:00",233853,12.69,0.55,10.8,1,0.8,0.25
"2021-08-24 04:45:00",233854,12.69,0.552,10.71,1,0.801,0.25
"2021-08-24 05:00:00",233855,12.67,0.552,10.6,1,0.801,0.25
"2021-08-24 05:15:00",233856,12.67,0.552,10.5,1,0.801,0.25
"2021-08-24 05:30:00",233857,12.65,0.552,10.4,1,0.801,0.25
"2021-08-24 05:45:00",233858,12.65,0.552,10.3,1,0.802,0.25
"2021-08-24 06:00:00",233859,12.64,0.552,10.21,1,0.802,0.25
"2021-08-24 06:15:00",233860,12.63,0.552,10.12,1,0.802,0.25
"2021-08-24 06:30:00",233861,12.62,0.553,10.03,1,0.803,0.25
"2021-08-24 06:45:00",233862,12.61,0.554,9.94,1,0.804,0.25
"2021-08-24 07:00:00",233863,12.6,0.555,9.85,1,0.805,0.25
"2021-08-24 07:15:00",233864,12.59,0.556,9.76,1,0.805,0.25
"2021-08-24 07:30:00",233865,12.58,0.556,9.68,1,0.806,0.25
"2021-08-24 07:45:00",233866,12.58,0.557,9.62,1,0.807,0.25
"2021-08-24 08:00:00",233867,12.62,0.557,9.55,1,0.807,0.25
"2021-08-24 08:15:00",233868,12.69,0.556,9.5,1,0.805,0.25
"2021-08-24 08:30:00",233869,12.78,0.556,9.47,1,0.806,0.25
"2021-08-24 08:45:00",233870,12.93,0.556,9.47,1,0.805,0.25
"2021-08-24 09:00:00",233871,13.11,0.557,9.47,1,0.807,0.25
"2021-08-24 09:15:00",233872,13.56,0.558,9.48,1,0.808,0.25
"2021-08-24 09:30:00",233873,13.54,0.558,9.55,1,0.808,0.25
"2021-08-24 09:45:00",233874,13.51,0.559,9.89,1,0.809,0.25
"2021-08-24 10:00:00",233875,13.5,0.559,10.15,1,0.809,0.25
"2021-08-24 10:15:00",233876,13.49,0.56,10.35,1,0.81,0.25
"2021-08-24 10:30:00",233877,13.48,0.56,10.52,1,0.81,0.25
"2021-08-24 10:45:00",233878,13.47,0.56,10.69,1,0.81,0.25
"2021-08-24 11:00:00",233879,13.47,0.56,10.92,1,0.809,0.25
"2021-08-24 11:15:00",233880,13.46,0.562,11.09,1,0.812,0.25
"2021-08-24 11:30:00",233881,13.44,0.562,11.35,1,0.811,0.25
"2021-08-24 11:45:00",233882,13.43,0.562,11.58,1,0.812,0.25
"2021-08-24 12:00:00",233883,13.42,0.564,11.86,1,0.814,0.25
"2021-08-24 12:15:00",233884,13.4,0.564,12.23,1,0.814,0.25
"2021-08-24 12:30:00",233885,13.38,0.564,12.65,1,0.814,0.25
"2021-08-24 12:45:00",233886,13.37,0.563,13.1,1,0.813,0.25
"2021-08-24 13:00:00",233887,13.34,0.564,13.39,1,0.814,0.25
"2021-08-24 13:15:00",233888,13.33,0.565,13.73,1,0.815,0.25
"2021-08-24 13:30:00",233889,13.33,0.562,14.08,1,0.812,0.25
"2021-08-24 13:45:00",233890,13.33,0.566,14.47,1,0.816,0.25
"2021-08-24 14:00:00",233891,13.32,0.568,14.83,1,0.818,0.25
"2021-08-24 14:15:00",233892,13.31,0.567,15.14,1,0.816,0.25
"2021-08-24 14:30:00",233893,13.3,0.568,15.43,1,0.818,0.25
"2021-08-24 14:45:00",233894,13.29,0.571,15.62,1,0.821,0.25
"2021-08-24 15:00:00",233895,13.27,0.567,15.82,1,0.817,0.25
"2021-08-24 15:15:00",233896,13.26,0.57,16,1,0.819,0.25
"2021-08-24 15:30:00",233897,13.24,0.568,16.17,1,0.817,0.25
"2021-08-24 15:45:00",233898,13.24,0.567,16.28,1,0.817,0.25
"2021-08-24 16:00:00",233899,13.25,0.566,16.36,1,0.816,0.25
"2021-08-24 16:15:00",233900,13.24,0.565,16.43,1,0.815,0.25
"2021-08-24 16:30:00",233901,13.24,0.563,16.45,1,0.812,0.25
"2021-08-24 16:45:00",233902,13.25,0.56,16.43,1,0.81,0.25
"2021-08-24 17:00:00",233903,13.26,0.561,16.39,1,0.81,0.25
"2021-08-24 17:15:00",233904,13.27,0.56,16.34,1,0.81,0.25
"2021-08-24 17:30:00",233905,13.27,0.559,16.25,1,0.809,0.25
"2021-08-24 17:45:00",233906,13.25,0.56,16.16,1,0.809,0.25
"2021-08-24 18:00:00",233907,13.22,0.561,16.02,1,0.811,0.25
"2021-08-24 18:15:00",233908,13.2,0.56,15.86,1,0.809,0.25
"2021-08-24 18:30:00",233909,13.18,0.561,15.69,1,0.811,0.25
"2021-08-24 18:45:00",233910,13.16,0.562,15.51,1,0.812,0.25
"2021-08-24 19:00:00",233911,13.14,0.561,15.3,1,0.811,0.25
"2021-08-24 19:15:00",233912,13.12,0.562,15.07,1,0.811,0.25
"2021-08-24 19:30:00",233913,13.1,0.562,14.85,1,0.811,0.25
"2021-08-24 19:45:00",233914,13.09,0.561,14.62,1,0.81,0.25
"2021-08-24 20:00:00",233915,13.07,0.559,14.4,1,0.809,0.25
"2021-08-24 20:15:00",233916,13.05,0.559,14.18,1,0.809,0.25
"2021-08-24 20:30:00",233917,13.04,0.559,13.99,1,0.808,0.25
"2021-08-24 20:45:00",233918,13.03,0.558,13.81,1,0.808,0.25
"2021-08-24 21:00:00",233919,13.01,0.558,13.62,1,0.807,0.25
"2021-08-24 21:15:00",233920,13,0.557,13.44,1,0.807,0.25
"2021-08-24 21:30:00",233921,12.99,0.555,13.28,1,0.805,0.25
"2021-08-24 21:45:00",233922,12.98,0.555,13.13,1,0.805,0.25
"2021-08-24 22:00:00",233923,12.96,0.554,12.94,1,0.804,0.25
"2021-08-24 22:15:00",233924,12.95,0.554,12.78,1,0.804,0.25
"2021-08-24 22:30:00",233925,12.93,0.553,12.63,1,0.802,0.25
"2021-08-24 22:45:00",233926,12.92,0.552,12.48,1,0.801,0.25
"2021-08-24 23:00:00",233927,12.91,0.55,12.33,1,0.8,0.25
"2021-08-24 23:15:00",233928,12.9,0.55,12.19,1,0.799,0.25
"2021-08-24 23:30:00",233929,12.89,0.549,12.05,1,0.799,0.25
"2021-08-24 23:45:00",233930,12.88,0.548,11.9,1,0.798,0.25
"2021-08-25 00:00:00",233931,12.87,0.548,11.77,1,0.797,0.25
"2021-08-25 00:15:00",233932,12.86,0.547,11.64,1,0.797,0.25
"2021-08-25 00:30:00",233933,12.84,0.546,11.5,1,0.796,0.25
"2021-08-25 00:45:00",233934,12.83,0.546,11.37,1,0.795,0.25
"2021-08-25 01:00:00",233935,12.82,0.545,11.25,1,0.795,0.25
"2021-08-25 01:15:00",233936,12.81,0.544,11.12,1,0.794,0.25
"2021-08-25 01:30:00",233937,12.8,0.544,11,1,0.793,0.25
"2021-08-25 01:45:00",233938,12.79,0.542,10.88,1,0.792,0.25
"2021-08-25 02:00:00",233939,12.78,0.542,10.77,1,0.792,0.25
"2021-08-25 02:15:00",233940,12.77,0.541,10.66,1,0.79,0.25
"2021-08-25 02:30:00",233941,12.75,0.541,10.55,1,0.791,0.25
"2021-08-25 02:45:00",233942,12.74,0.54,10.44,1,0.79,0.25
"2021-08-25 03:00:00",233943,12.73,0.54,10.34,1,0.79,0.25
"2021-08-25 03:15:00",233944,12.72,0.54,10.24,1,0.789,0.25
"2021-08-25 03:30:00",233945,12.71,0.54,10.14,1,0.789,0.25
"2021-08-25 03:45:00",233946,12.7,0.539,10.05,1,0.789,0.25
"2021-08-25 04:00:00",233947,12.69,0.539,9.95,1,0.788,0.25
"2021-08-25 04:15:00",233948,12.68,0.538,9.86,1,0.788,0.25
"2021-08-25 04:30:00",233949,12.67,0.538,9.77,1,0.788,0.25
"2021-08-25 04:45:00",233950,12.66,0.538,9.68,1,0.788,0.25
"2021-08-25 05:00:00",233951,12.65,0.538,9.59,1,0.788,0.25
"2021-08-25 05:15:00",233952,12.64,0.538,9.49,1,0.788,0.25
"2021-08-25 05:30:00",233953,12.63,0.539,9.4,1,0.788,0.25
"2021-08-25 05:45:00",233954,12.62,0.539,9.31,1,0.789,0.25
"2021-08-25 06:00:00",233955,12.61,0.539,9.22,1,0.788,0.25
"2021-08-25 06:15:00",233956,12.6,0.54,9.12,1,0.79,0.25
"2021-08-25 06:30:00",233957,12.59,0.54,9.04,1,0.79,0.25
"2021-08-25 06:45:00",233958,12.58,0.54,8.94,1,0.79,0.25
"2021-08-25 07:00:00",233959,12.57,0.541,8.85,1,0.791,0.25
"2021-08-25 07:15:00",233960,12.56,0.541,8.78,1,0.791,0.25
"2021-08-25 07:30:00",233961,12.55,0.542,8.7,1,0.792,0.25
"2021-08-25 07:45:00",233962,12.56,0.543,8.63,1,0.792,0.25
"2021-08-25 08:00:00",233963,12.6,0.543,8.57,1,0.793,0.25
"2021-08-25 08:15:00",233964,12.67,0.543,8.53,1,0.792,0.25
"2021-08-25 08:30:00",233965,12.78,0.541,8.5,1,0.791,0.25
"2021-08-25 08:45:00",233966,12.93,0.542,8.5,1,0.792,0.25
"2021-08-25 09:00:00",233967,13.14,0.543,8.5,1,0.792,0.25
"2021-08-25 09:15:00",233968,13.64,0.545,8.52,1,0.794,0.25
"2021-08-25 09:30:00",233969,13.58,0.546,8.6,1,0.796,0.25
"2021-08-25 09:45:00",233970,13.55,0.547,8.94,1,0.797,0.25
"2021-08-25 10:00:00",233971,13.53,0.549,9.2,1,0.798,0.25
"2021-08-25 10:15:00",233972,13.52,0.55,9.38,1,0.8,0.25
"2021-08-25 10:30:00",233973,13.5,0.552,9.58,1,0.801,0.25
"2021-08-25 10:45:00",233974,13.5,0.55,9.72,1,0.8,0.25
"2021-08-25 11:00:00",233975,13.49,0.548,9.88,1,0.798,0.25
"2021-08-25 11:15:00",233976,13.48,0.552,10.1,1,0.802,0.25
"2021-08-25 11:30:00",233977,13.47,0.552,10.4,1,0.801,0.25
"2021-08-25 11:45:00",233978,13.46,0.554,10.74,1,0.803,0.25
"2021-08-25 12:00:00",233979,13.44,0.553,10.98,1,0.803,0.25
"2021-08-25 12:15:00",233980,13.42,0.551,11.3,1,0.801,0.25
"2021-08-25 12:30:00",233981,13.4,0.551,11.74,1,0.801,0.25
"2021-08-25 12:45:00",233982,13.38,0.551,12.17,1,0.801,0.25
"2021-08-25 13:00:00",233983,13.37,0.552,12.41,1,0.801,0.25
"2021-08-25 13:15:00",233984,13.35,0.552,12.83,1,0.802,0.25
"2021-08-25 13:30:00",233985,13.35,0.553,13.23,1,0.802,0.25
"2021-08-25 13:45:00",233986,13.35,0.551,13.61,1,0.8,0.25
"2021-08-25 14:00:00",233987,13.35,0.554,13.87,1,0.803,0.25
"2021-08-25 14:15:00",233988,13.34,0.554,14.22,1,0.804,0.25
"2021-08-25 14:30:00",233989,13.32,0.553,14.53,1,0.802,0.25
"2021-08-25 14:45:00",233990,13.3,0.555,14.74,1,0.805,0.25
"2021-08-25 15:00:00",233991,13.29,0.557,14.97,1,0.807,0.25
"2021-08-25 15:15:00",233992,13.28,0.557,15.14,1,0.807,0.25
"2021-08-25 15:30:00",233993,13.26,0.557,15.33,1,0.806,0.25
"2021-08-25 15:45:00",233994,13.27,0.559,15.49,1,0.808,0.25
"2021-08-25 16:00:00",233995,13.27,0.555,15.63,1,0.805,0.25
