"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-09-09 07:30:00",235401,12.55,0.482,11.4,1,0.731,0.25
"2021-09-09 07:45:00",235402,12.54,0.482,11.34,1,0.732,0.25
"2021-09-09 08:00:00",235403,12.55,0.482,11.29,1,0.732,0.25
"2021-09-09 08:15:00",235404,12.59,0.481,11.25,1,0.731,0.25
"2021-09-09 08:30:00",235405,12.67,0.478,11.24,1,0.728,0.25
"2021-09-09 08:45:00",235406,12.81,0.477,11.23,1,0.726,0.25
"2021-09-09 09:00:00",235407,12.97,0.475,11.21,1,0.725,0.25
"2021-09-09 09:15:00",235408,13.22,0.474,11.22,1,0.724,0.25
"2021-09-09 09:30:00",235409,13.34,0.474,11.45,1,0.724,0.25
"2021-09-09 09:45:00",235410,13.41,0.475,11.7,1,0.725,0.25
"2021-09-09 10:00:00",235411,13.39,0.475,11.91,1,0.724,0.25
"2021-09-09 10:15:00",235412,13.38,0.475,12.08,1,0.725,0.25
"2021-09-09 10:30:00",235413,13.38,0.474,12.22,1,0.724,0.25
"2021-09-09 10:45:00",235414,13.36,0.474,12.23,1,0.724,0.25
"2021-09-09 11:00:00",235415,13.35,0.475,12.26,1,0.725,0.25
"2021-09-09 11:15:00",235416,13.35,0.477,12.26,1,0.726,0.25
"2021-09-09 11:30:00",235417,13.34,0.476,12.28,1,0.726,0.25
"2021-09-09 11:45:00",235418,13.33,0.477,12.32,1,0.726,0.25
"2021-09-09 12:00:00",235419,13.32,0.477,12.49,1,0.727,0.25
"2021-09-09 12:15:00",235420,13.31,0.478,12.71,1,0.728,0.25
"2021-09-09 12:30:00",235421,13.31,0.478,12.76,1,0.728,0.25
"2021-09-09 12:45:00",235422,13.3,0.479,12.84,1,0.729,0.25
"2021-09-09 13:00:00",235423,13.28,0.481,12.95,1,0.73,0.25
"2021-09-09 13:15:00",235424,13.28,0.481,13.03,1,0.731,0.25
"2021-09-09 13:30:00",235425,13.28,0.481,13.22,1,0.73,0.25
"2021-09-09 13:45:00",235426,13.27,0.485,13.39,1,0.734,0.25
"2021-09-09 14:00:00",235427,13.26,0.487,13.53,1,0.737,0.25
"2021-09-09 14:15:00",235428,13.26,0.49,13.68,1,0.74,0.25
"2021-09-09 14:30:00",235429,13.24,0.491,13.82,1,0.741,0.25
"2021-09-09 14:45:00",235430,13.23,0.493,14,1,0.743,0.25
"2021-09-09 15:00:00",235431,13.22,0.494,14.35,1,0.744,0.25
"2021-09-09 15:15:00",235432,13.21,0.493,14.68,1,0.743,0.25
"2021-09-09 15:30:00",235433,13.2,0.495,14.87,1,0.744,0.25
"2021-09-09 15:45:00",235434,13.2,0.494,14.97,1,0.744,0.25
"2021-09-09 16:00:00",235435,13.21,0.494,15.09,1,0.744,0.25
"2021-09-09 16:15:00",235436,13.22,0.495,15.26,1,0.744,0.25
"2021-09-09 16:30:00",235437,13.22,0.496,15.35,1,0.746,0.25
"2021-09-09 16:45:00",235438,13.17,0.496,15.41,1,0.745,0.25
"2021-09-09 17:00:00",235439,13.23,0.497,15.43,1,0.747,0.25
"2021-09-09 17:15:00",235440,13.24,0.497,15.5,1,0.747,0.25
"2021-09-09 17:30:00",235441,13.2,0.497,15.58,1,0.747,0.25
"2021-09-09 17:45:00",235442,13.17,0.498,15.62,1,0.748,0.25
"2021-09-09 18:00:00",235443,13.16,0.498,15.65,1,0.748,0.25
"2021-09-09 18:15:00",235444,13.15,0.499,15.68,1,0.748,0.25
"2021-09-09 18:30:00",235445,13.13,0.498,15.68,1,0.747,0.25
"2021-09-09 18:45:00",235446,13.11,0.498,15.68,1,0.748,0.25
"2021-09-09 19:00:00",235447,13.09,0.499,15.68,1,0.748,0.25
"2021-09-09 19:15:00",235448,13.08,0.499,15.67,1,0.749,0.25
"2021-09-09 19:30:00",235449,13.06,0.499,15.64,1,0.748,0.25
"2021-09-09 19:45:00",235450,13.05,0.499,15.61,1,0.749,0.25
"2021-09-09 20:00:00",235451,13.03,0.499,15.56,1,0.748,0.25
"2021-09-09 20:15:00",235452,13.01,0.499,15.49,1,0.748,0.25
"2021-09-09 20:30:00",235453,13,0.498,15.43,1,0.748,0.25
"2021-09-09 20:45:00",235454,12.98,0.498,15.35,1,0.748,0.25
"2021-09-09 21:00:00",235455,12.97,0.498,15.27,1,0.748,0.25
"2021-09-09 21:15:00",235456,12.96,0.498,15.18,1,0.748,0.25
"2021-09-09 21:30:00",235457,12.94,0.497,15.08,1,0.747,0.25
"2021-09-09 21:45:00",235458,12.93,0.497,14.97,1,0.747,0.25
"2021-09-09 22:00:00",235459,12.92,0.498,14.85,1,0.748,0.25
"2021-09-09 22:15:00",235460,12.9,0.498,14.73,1,0.747,0.25
"2021-09-09 22:30:00",235461,12.89,0.498,14.61,1,0.747,0.25
"2021-09-09 22:45:00",235462,12.88,0.497,14.51,1,0.746,0.25
"2021-09-09 23:00:00",235463,12.87,0.5,14.4,1,0.749,0.25
"2021-09-09 23:15:00",235464,12.86,0.505,14.28,1,0.755,0.25
"2021-09-09 23:30:00",235465,12.84,0.508,14.16,1,0.758,0.25
"2021-09-09 23:45:00",235466,12.83,0.507,14.08,1,0.756,0.25
"2021-09-10 00:00:00",235467,12.82,0.507,14,1,0.757,0.25
"2021-09-10 00:15:00",235468,12.81,0.508,13.88,1,0.757,0.25
"2021-09-10 00:30:00",235469,12.8,0.508,13.78,1,0.758,0.25
"2021-09-10 00:45:00",235470,12.79,0.506,13.69,1,0.756,0.25
"2021-09-10 01:00:00",235471,12.77,0.504,13.6,1,0.754,0.25
"2021-09-10 01:15:00",235472,12.76,0.502,13.5,1,0.752,0.25
"2021-09-10 01:30:00",235473,12.76,0.501,13.42,1,0.751,0.25
"2021-09-10 01:45:00",235474,12.75,0.499,13.33,1,0.749,0.25
"2021-09-10 02:00:00",235475,12.74,0.497,13.25,1,0.747,0.25
"2021-09-10 02:15:00",235476,12.72,0.498,13.18,1,0.748,0.25
"2021-09-10 02:30:00",235477,12.71,0.502,13.09,1,0.752,0.25
"2021-09-10 02:45:00",235478,12.7,0.505,13.01,1,0.754,0.25
"2021-09-10 03:00:00",235479,12.69,0.505,12.93,1,0.754,0.25
"2021-09-10 03:15:00",235480,12.68,0.504,12.84,1,0.754,0.25
"2021-09-10 03:30:00",235481,12.68,0.503,12.75,1,0.752,0.25
"2021-09-10 03:45:00",235482,12.66,0.502,12.66,1,0.752,0.25
"2021-09-10 04:00:00",235483,12.66,0.502,12.59,1,0.752,0.25
"2021-09-10 04:15:00",235484,12.65,0.5,12.51,1,0.75,0.25
"2021-09-10 04:30:00",235485,12.64,0.5,12.44,1,0.75,0.25
"2021-09-10 04:45:00",235486,12.63,0.5,12.38,1,0.75,0.25
"2021-09-10 05:00:00",235487,12.62,0.499,12.33,1,0.749,0.25
"2021-09-10 05:15:00",235488,12.62,0.5,12.26,1,0.75,0.25
"2021-09-10 05:30:00",235489,12.61,0.498,12.2,1,0.748,0.25
"2021-09-10 05:45:00",235490,12.6,0.499,12.14,1,0.748,0.25
"2021-09-10 06:00:00",235491,12.59,0.497,12.09,1,0.746,0.25
"2021-09-10 06:15:00",235492,12.58,0.498,12.03,1,0.747,0.25
"2021-09-10 06:30:00",235493,12.58,0.499,11.98,1,0.749,0.25
"2021-09-10 06:45:00",235494,12.57,0.498,11.94,1,0.748,0.25
"2021-09-10 07:00:00",235495,12.57,0.496,11.9,1,0.746,0.25
"2021-09-10 07:15:00",235496,12.56,0.497,11.87,1,0.747,0.25
"2021-09-10 07:30:00",235497,12.56,0.497,11.82,1,0.747,0.25
"2021-09-10 07:45:00",235498,12.61,0.497,11.79,1,0.747,0.25
"2021-09-10 08:00:00",235499,12.62,0.498,11.78,1,0.748,0.25
"2021-09-10 08:15:00",235500,12.6,0.499,11.77,1,0.749,0.25
"2021-09-10 08:30:00",235501,12.61,0.5,11.75,1,0.75,0.25
"2021-09-10 08:45:00",235502,12.79,0.501,11.76,1,0.751,0.25
"2021-09-10 09:00:00",235503,12.74,0.503,11.77,1,0.753,0.25
"2021-09-10 09:15:00",235504,12.99,0.504,11.8,1,0.754,0.25
"2021-09-10 09:30:00",235505,13.17,0.507,11.91,1,0.757,0.25
"2021-09-10 09:45:00",235506,13.18,0.51,11.91,1,0.76,0.25
"2021-09-10 10:00:00",235507,13.32,0.514,11.91,1,0.763,0.25
"2021-09-10 10:15:00",235508,13.42,0.516,11.98,1,0.766,0.25
"2021-09-10 10:30:00",235509,13.42,0.519,12.06,1,0.769,0.25
"2021-09-10 10:45:00",235510,13.42,0.522,12.16,1,0.772,0.25
"2021-09-10 11:00:00",235511,13.42,0.523,12.35,1,0.773,0.25
"2021-09-10 11:15:00",235512,13.41,0.526,12.58,1,0.776,0.25
"2021-09-10 11:30:00",235513,13.4,0.527,12.81,1,0.777,0.25
"2021-09-10 11:45:00",235514,13.39,0.528,13.06,1,0.778,0.25
"2021-09-10 12:00:00",235515,13.38,0.53,13.26,1,0.78,0.25
"2021-09-10 12:15:00",235516,13.38,0.531,13.44,1,0.78,0.25
"2021-09-10 12:30:00",235517,13.38,0.53,13.54,1,0.78,0.25
"2021-09-10 12:45:00",235518,13.37,0.532,13.66,1,0.782,0.25
"2021-09-10 13:00:00",235519,13.35,0.532,13.78,1,0.781,0.25
"2021-09-10 13:15:00",235520,13.35,0.532,13.97,1,0.781,0.25
"2021-09-10 13:30:00",235521,13.35,0.531,14.26,1,0.78,0.25
"2021-09-10 13:45:00",235522,13.35,0.533,14.48,1,0.782,0.25
"2021-09-10 14:00:00",235523,13.35,0.537,14.68,1,0.787,0.25
"2021-09-10 14:15:00",235524,13.34,0.54,14.8,1,0.789,0.25
"2021-09-10 14:30:00",235525,13.33,0.539,14.91,1,0.789,0.25
"2021-09-10 14:45:00",235526,13.31,0.541,15.05,1,0.791,0.25
"2021-09-10 15:00:00",235527,13.31,0.541,15.16,1,0.791,0.25
"2021-09-10 15:15:00",235528,13.3,0.54,15.26,1,0.79,0.25
"2021-09-10 15:30:00",235529,13.29,0.539,15.37,1,0.789,0.25
"2021-09-10 15:45:00",235530,13.29,0.542,15.47,1,0.791,0.25
"2021-09-10 16:00:00",235531,13.3,0.539,15.53,1,0.788,0.25
"2021-09-10 16:15:00",235532,13.3,0.537,15.59,1,0.787,0.25
"2021-09-10 16:30:00",235533,13.3,0.537,15.64,1,0.787,0.25
"2021-09-10 16:45:00",235534,13.33,0.54,15.66,1,0.789,0.25
"2021-09-10 17:00:00",235535,13.3,0.54,15.63,1,0.789,0.25
"2021-09-10 17:15:00",235536,13.3,0.539,15.58,1,0.789,0.25
"2021-09-10 17:30:00",235537,13.27,0.541,15.51,1,0.79,0.25
"2021-09-10 17:45:00",235538,13.24,0.539,15.44,1,0.789,0.25
"2021-09-10 18:00:00",235539,13.22,0.537,15.37,1,0.786,0.25
"2021-09-10 18:15:00",235540,13.2,0.538,15.29,1,0.788,0.25
"2021-09-10 18:30:00",235541,13.18,0.537,15.24,1,0.787,0.25
"2021-09-10 18:45:00",235542,13.16,0.537,15.14,1,0.787,0.25
"2021-09-10 19:00:00",235543,13.14,0.536,15.04,1,0.786,0.25
"2021-09-10 19:15:00",235544,13.13,0.535,14.93,1,0.785,0.25
"2021-09-10 19:30:00",235545,13.11,0.536,14.81,1,0.786,0.25
"2021-09-10 19:45:00",235546,13.09,0.535,14.68,1,0.785,0.25
"2021-09-10 20:00:00",235547,13.08,0.535,14.58,1,0.785,0.25
"2021-09-10 20:15:00",235548,13.07,0.536,14.43,1,0.785,0.25
"2021-09-10 20:30:00",235549,13.05,0.535,14.28,1,0.785,0.25
"2021-09-10 20:45:00",235550,13.04,0.535,14.16,1,0.785,0.25
"2021-09-10 21:00:00",235551,13.02,0.535,14.03,1,0.784,0.25
"2021-09-10 21:15:00",235552,13.01,0.535,13.9,1,0.785,0.25
"2021-09-10 21:30:00",235553,13,0.535,13.77,1,0.785,0.25
"2021-09-10 21:45:00",235554,12.99,0.535,13.63,1,0.784,0.25
"2021-09-10 22:00:00",235555,12.97,0.534,13.52,1,0.784,0.25
"2021-09-10 22:15:00",235556,12.96,0.534,13.41,1,0.784,0.25
"2021-09-10 22:30:00",235557,12.94,0.534,13.29,1,0.784,0.25
"2021-09-10 22:45:00",235558,12.93,0.535,13.16,1,0.784,0.25
"2021-09-10 23:00:00",235559,12.92,0.534,13.04,1,0.783,0.25
"2021-09-10 23:15:00",235560,12.91,0.533,12.94,1,0.783,0.25
"2021-09-10 23:30:00",235561,12.9,0.533,12.83,1,0.783,0.25
"2021-09-10 23:45:00",235562,12.89,0.533,12.71,1,0.783,0.25
"2021-09-11 00:00:00",235563,12.88,0.533,12.59,1,0.783,0.25
"2021-09-11 00:15:00",235564,12.86,0.532,12.49,1,0.781,0.25
"2021-09-11 00:30:00",235565,12.85,0.532,12.39,1,0.782,0.25
"2021-09-11 00:45:00",235566,12.84,0.531,12.29,1,0.781,0.25
"2021-09-11 01:00:00",235567,12.83,0.531,12.19,1,0.781,0.25
"2021-09-11 01:15:00",235568,12.82,0.53,12.09,1,0.78,0.25
"2021-09-11 01:30:00",235569,12.8,0.53,12,1,0.78,0.25
"2021-09-11 01:45:00",235570,12.79,0.53,11.91,1,0.78,0.25
"2021-09-11 02:00:00",235571,12.78,0.529,11.82,1,0.779,0.25
"2021-09-11 02:15:00",235572,12.77,0.529,11.73,1,0.779,0.25
"2021-09-11 02:30:00",235573,12.76,0.529,11.64,1,0.778,0.25
"2021-09-11 02:45:00",235574,12.75,0.527,11.57,1,0.777,0.25
"2021-09-11 03:00:00",235575,12.74,0.528,11.5,1,0.777,0.25
"2021-09-11 03:15:00",235576,12.73,0.527,11.43,1,0.776,0.25
"2021-09-11 03:30:00",235577,12.72,0.526,11.37,1,0.776,0.25
"2021-09-11 03:45:00",235578,12.71,0.526,11.31,1,0.776,0.25
"2021-09-11 04:00:00",235579,12.7,0.526,11.24,1,0.776,0.25
"2021-09-11 04:15:00",235580,12.69,0.526,11.18,1,0.775,0.25
"2021-09-11 04:30:00",235581,12.68,0.526,11.13,1,0.775,0.25
"2021-09-11 04:45:00",235582,12.67,0.523,11.07,1,0.773,0.25
"2021-09-11 05:00:00",235583,12.66,0.522,11.01,1,0.771,0.25
"2021-09-11 05:15:00",235584,12.65,0.52,10.95,1,0.77,0.25
"2021-09-11 05:30:00",235585,12.64,0.521,10.89,1,0.77,0.25
"2021-09-11 05:45:00",235586,12.63,0.52,10.83,1,0.769,0.25
"2021-09-11 06:00:00",235587,12.63,0.519,10.77,1,0.769,0.25
"2021-09-11 06:15:00",235588,12.62,0.519,10.71,1,0.769,0.25
"2021-09-11 06:30:00",235589,12.61,0.52,10.64,1,0.769,0.25
"2021-09-11 06:45:00",235590,12.6,0.52,10.59,1,0.77,0.25
"2021-09-11 07:00:00",235591,12.6,0.519,10.53,1,0.769,0.25
"2021-09-11 07:15:00",235592,12.59,0.519,10.48,1,0.769,0.25
"2021-09-11 07:30:00",235593,12.58,0.522,10.43,1,0.772,0.25
"2021-09-11 07:45:00",235594,12.57,0.523,10.38,1,0.773,0.25
"2021-09-11 08:00:00",235595,12.58,0.525,10.34,1,0.775,0.25
"2021-09-11 08:15:00",235596,12.62,0.526,10.32,1,0.776,0.25
"2021-09-11 08:30:00",235597,12.76,0.527,10.31,1,0.776,0.25
"2021-09-11 08:45:00",235598,12.98,0.527,10.3,1,0.776,0.25
"2021-09-11 09:00:00",235599,13.45,0.528,10.31,1,0.777,0.25
"2021-09-11 09:15:00",235600,13.52,0.528,10.39,1,0.778,0.25
"2021-09-11 09:30:00",235601,13.51,0.528,10.62,1,0.778,0.25
"2021-09-11 09:45:00",235602,13.49,0.529,10.81,1,0.779,0.25
"2021-09-11 10:00:00",235603,13.44,0.529,10.94,1,0.779,0.25
"2021-09-11 10:15:00",235604,13.44,0.529,10.99,1,0.779,0.25
"2021-09-11 10:30:00",235605,13.47,0.529,11.05,1,0.778,0.25
"2021-09-11 10:45:00",235606,13.47,0.529,11.18,1,0.779,0.25
"2021-09-11 11:00:00",235607,13.46,0.529,11.29,1,0.779,0.25
"2021-09-11 11:15:00",235608,13.44,0.53,11.53,1,0.779,0.25
"2021-09-11 11:30:00",235609,13.42,0.53,11.87,1,0.779,0.25
"2021-09-11 11:45:00",235610,13.43,0.529,11.98,1,0.779,0.25
"2021-09-11 12:00:00",235611,13.42,0.53,12.19,1,0.78,0.25
"2021-09-11 12:15:00",235612,13.41,0.531,12.54,1,0.781,0.25
"2021-09-11 12:30:00",235613,13.39,0.533,12.85,1,0.783,0.25
"2021-09-11 12:45:00",235614,13.37,0.532,13.17,1,0.782,0.25
"2021-09-11 13:00:00",235615,13.35,0.532,13.52,1,0.782,0.25
"2021-09-11 13:15:00",235616,13.34,0.533,13.82,1,0.783,0.25
"2021-09-11 13:30:00",235617,13.34,0.531,14.16,1,0.78,0.25
"2021-09-11 13:45:00",235618,13.34,0.531,14.39,1,0.781,0.25
"2021-09-11 14:00:00",235619,13.34,0.532,14.65,1,0.782,0.25
"2021-09-11 14:15:00",235620,13.33,0.531,14.96,1,0.781,0.25
"2021-09-11 14:30:00",235621,13.31,0.53,15.16,1,0.78,0.25
"2021-09-11 14:45:00",235622,13.3,0.53,15.44,1,0.78,0.25
"2021-09-11 15:00:00",235623,13.29,0.532,15.6,1,0.781,0.25
"2021-09-11 15:15:00",235624,13.27,0.529,15.81,1,0.779,0.25
"2021-09-11 15:30:00",235625,13.26,0.528,15.98,1,0.777,0.25
"2021-09-11 15:45:00",235626,13.26,0.527,16.08,1,0.777,0.25
"2021-09-11 16:00:00",235627,13.27,0.523,16.2,1,0.773,0.25
"2021-09-11 16:15:00",235628,13.28,0.525,16.33,1,0.775,0.25
"2021-09-11 16:30:00",235629,13.3,0.524,16.4,1,0.774,0.25
"2021-09-11 16:45:00",235630,13.3,0.523,16.44,1,0.773,0.25
"2021-09-11 17:00:00",235631,13.31,0.523,16.48,1,0.773,0.25
"2021-09-11 17:15:00",235632,13.31,0.525,16.49,1,0.775,0.25
"2021-09-11 17:30:00",235633,13.27,0.526,16.47,1,0.775,0.25
"2021-09-11 17:45:00",235634,13.24,0.525,16.45,1,0.774,0.25
"2021-09-11 18:00:00",235635,13.22,0.524,16.44,1,0.774,0.25
"2021-09-11 18:15:00",235636,13.2,0.526,16.41,1,0.775,0.25
"2021-09-11 18:30:00",235637,13.18,0.526,16.36,1,0.775,0.25
"2021-09-11 18:45:00",235638,13.16,0.527,16.27,1,0.777,0.25
"2021-09-11 19:00:00",235639,13.14,0.529,16.18,1,0.779,0.25
"2021-09-11 19:15:00",235640,13.12,0.528,16.08,1,0.778,0.25
"2021-09-11 19:30:00",235641,13.11,0.528,15.95,1,0.778,0.25
"2021-09-11 19:45:00",235642,13.09,0.528,15.79,1,0.778,0.25
"2021-09-11 20:00:00",235643,13.07,0.527,15.62,1,0.777,0.25
"2021-09-11 20:15:00",235644,13.06,0.527,15.44,1,0.776,0.25
"2021-09-11 20:30:00",235645,13.05,0.527,15.29,1,0.777,0.25
"2021-09-11 20:45:00",235646,13.03,0.526,15.13,1,0.776,0.25
"2021-09-11 21:00:00",235647,13.02,0.527,14.96,1,0.776,0.25
"2021-09-11 21:15:00",235648,13,0.526,14.78,1,0.776,0.25
"2021-09-11 21:30:00",235649,12.99,0.526,14.62,1,0.775,0.25
"2021-09-11 21:45:00",235650,12.98,0.525,14.47,1,0.775,0.25
"2021-09-11 22:00:00",235651,12.96,0.525,14.3,1,0.775,0.25
"2021-09-11 22:15:00",235652,12.95,0.525,14.14,1,0.775,0.25
"2021-09-11 22:30:00",235653,12.94,0.524,13.96,1,0.774,0.25
"2021-09-11 22:45:00",235654,12.93,0.524,13.8,1,0.774,0.25
"2021-09-11 23:00:00",235655,12.92,0.524,13.65,1,0.773,0.25
"2021-09-11 23:15:00",235656,12.9,0.523,13.52,1,0.772,0.25
"2021-09-11 23:30:00",235657,12.89,0.523,13.36,1,0.773,0.25
"2021-09-11 23:45:00",235658,12.88,0.523,13.2,1,0.773,0.25
"2021-09-12 00:00:00",235659,12.87,0.522,13.06,1,0.772,0.25
"2021-09-12 00:15:00",235660,12.86,0.522,12.94,1,0.772,0.25
"2021-09-12 00:30:00",235661,12.85,0.521,12.8,1,0.771,0.25
"2021-09-12 00:45:00",235662,12.83,0.521,12.67,1,0.77,0.25
"2021-09-12 01:00:00",235663,12.82,0.52,12.54,1,0.769,0.25
"2021-09-12 01:15:00",235664,12.81,0.52,12.41,1,0.77,0.25
"2021-09-12 01:30:00",235665,12.8,0.52,12.3,1,0.769,0.25
"2021-09-12 01:45:00",235666,12.79,0.519,12.19,1,0.769,0.25
"2021-09-12 02:00:00",235667,12.78,0.518,12.07,1,0.768,0.25
"2021-09-12 02:15:00",235668,12.77,0.518,11.96,1,0.768,0.25
"2021-09-12 02:30:00",235669,12.76,0.518,11.86,1,0.767,0.25
"2021-09-12 02:45:00",235670,12.74,0.518,11.77,1,0.768,0.25
"2021-09-12 03:00:00",235671,12.73,0.517,11.67,1,0.767,0.25
"2021-09-12 03:15:00",235672,12.72,0.517,11.57,1,0.767,0.25
"2021-09-12 03:30:00",235673,12.71,0.516,11.48,1,0.766,0.25
"2021-09-12 03:45:00",235674,12.7,0.516,11.39,1,0.766,0.25
"2021-09-12 04:00:00",235675,12.69,0.516,11.31,1,0.765,0.25
"2021-09-12 04:15:00",235676,12.69,0.514,11.23,1,0.763,0.25
"2021-09-12 04:30:00",235677,12.68,0.512,11.15,1,0.762,0.25
"2021-09-12 04:45:00",235678,12.67,0.511,11.07,1,0.76,0.25
"2021-09-12 05:00:00",235679,12.66,0.51,10.99,1,0.759,0.25
"2021-09-12 05:15:00",235680,12.65,0.509,10.92,1,0.759,0.25
"2021-09-12 05:30:00",235681,12.63,0.509,10.84,1,0.758,0.25
"2021-09-12 05:45:00",235682,12.63,0.509,10.77,1,0.758,0.25
"2021-09-12 06:00:00",235683,12.62,0.508,10.71,1,0.758,0.25
"2021-09-12 06:15:00",235684,12.61,0.509,10.64,1,0.758,0.25
"2021-09-12 06:30:00",235685,12.6,0.508,10.57,1,0.757,0.25
"2021-09-12 06:45:00",235686,12.59,0.508,10.51,1,0.758,0.25
"2021-09-12 07:00:00",235687,12.59,0.509,10.45,1,0.759,0.25
"2021-09-12 07:15:00",235688,12.57,0.511,10.38,1,0.76,0.25
"2021-09-12 07:30:00",235689,12.57,0.514,10.32,1,0.763,0.25
"2021-09-12 07:45:00",235690,12.56,0.515,10.26,1,0.764,0.25
"2021-09-12 08:00:00",235691,12.58,0.516,10.21,1,0.765,0.25
"2021-09-12 08:15:00",235692,12.62,0.516,10.17,1,0.766,0.25
"2021-09-12 08:30:00",235693,12.74,0.517,10.15,1,0.766,0.25
"2021-09-12 08:45:00",235694,12.89,0.516,10.13,1,0.766,0.25
"2021-09-12 09:00:00",235695,13.16,0.516,10.12,1,0.766,0.25
"2021-09-12 09:15:00",235696,13.4,0.518,10.21,1,0.767,0.25
"2021-09-12 09:30:00",235697,13.53,0.518,10.43,1,0.768,0.25
"2021-09-12 09:45:00",235698,13.5,0.52,10.62,1,0.769,0.25
"2021-09-12 10:00:00",235699,13.49,0.519,10.81,1,0.769,0.25
"2021-09-12 10:15:00",235700,13.48,0.52,10.91,1,0.77,0.25
"2021-09-12 10:30:00",235701,13.47,0.52,10.98,1,0.77,0.25
"2021-09-12 10:45:00",235702,13.46,0.518,11.04,1,0.768,0.25
"2021-09-12 11:00:00",235703,13.44,0.522,11.16,1,0.771,0.25
"2021-09-12 11:15:00",235704,13.42,0.521,11.33,1,0.77,0.25
"2021-09-12 11:30:00",235705,13.41,0.522,11.54,1,0.772,0.25
"2021-09-12 11:45:00",235706,13.4,0.521,11.83,1,0.771,0.25
"2021-09-12 12:00:00",235707,13.39,0.52,12.1,1,0.77,0.25
"2021-09-12 12:15:00",235708,13.37,0.522,12.54,1,0.771,0.25
"2021-09-12 12:30:00",235709,13.35,0.522,12.89,1,0.772,0.25
"2021-09-12 12:45:00",235710,13.34,0.521,13.08,1,0.771,0.25
"2021-09-12 13:00:00",235711,13.32,0.523,13.34,1,0.772,0.25
"2021-09-12 13:15:00",235712,13.3,0.524,13.53,1,0.773,0.25
"2021-09-12 13:30:00",235713,13.3,0.523,13.91,1,0.772,0.25
"2021-09-12 13:45:00",235714,13.3,0.523,14.23,1,0.773,0.25
"2021-09-12 14:00:00",235715,13.29,0.522,14.52,1,0.772,0.25
"2021-09-12 14:15:00",235716,13.28,0.519,14.7,1,0.768,0.25
"2021-09-12 14:30:00",235717,13.28,0.517,14.84,1,0.767,0.25
"2021-09-12 14:45:00",235718,13.26,0.518,14.98,1,0.767,0.25
"2021-09-12 15:00:00",235719,13.25,0.518,15.14,1,0.767,0.25
"2021-09-12 15:15:00",235720,13.24,0.519,15.29,1,0.768,0.25
"2021-09-12 15:30:00",235721,13.23,0.518,15.42,1,0.768,0.25
"2021-09-12 15:45:00",235722,13.22,0.52,15.53,1,0.769,0.25
"2021-09-12 16:00:00",235723,13.23,0.518,15.7,1,0.768,0.25
"2021-09-12 16:15:00",235724,13.24,0.515,15.8,1,0.765,0.25
"2021-09-12 16:30:00",235725,13.24,0.518,15.84,1,0.767,0.25
"2021-09-12 16:45:00",235726,13.25,0.518,15.87,1,0.768,0.25
"2021-09-12 17:00:00",235727,13.27,0.518,15.93,1,0.768,0.25
"2021-09-12 17:15:00",235728,13.23,0.516,15.98,1,0.766,0.25
"2021-09-12 17:30:00",235729,13.2,0.516,16,1,0.766,0.25
"2021-09-12 17:45:00",235730,13.18,0.518,15.99,1,0.768,0.25
"2021-09-12 18:00:00",235731,13.16,0.521,15.97,1,0.77,0.25
"2021-09-12 18:15:00",235732,13.15,0.522,15.93,1,0.771,0.25
"2021-09-12 18:30:00",235733,13.12,0.523,15.86,1,0.772,0.25
"2021-09-12 18:45:00",235734,13.1,0.52,15.78,1,0.77,0.25
"2021-09-12 19:00:00",235735,13.09,0.521,15.69,1,0.771,0.25
"2021-09-12 19:15:00",235736,13.07,0.521,15.61,1,0.771,0.25
"2021-09-12 19:30:00",235737,13.05,0.52,15.51,1,0.77,0.25
"2021-09-12 19:45:00",235738,13.03,0.52,15.38,1,0.77,0.25
"2021-09-12 20:00:00",235739,13.02,0.52,15.22,1,0.769,0.25
"2021-09-12 20:15:00",235740,13.01,0.52,15.06,1,0.77,0.25
"2021-09-12 20:30:00",235741,13,0.52,14.9,1,0.769,0.25
"2021-09-12 20:45:00",235742,12.98,0.52,14.74,1,0.769,0.25
"2021-09-12 21:00:00",235743,12.97,0.519,14.59,1,0.769,0.25
"2021-09-12 21:15:00",235744,12.95,0.519,14.42,1,0.769,0.25
"2021-09-12 21:30:00",235745,12.94,0.518,14.25,1,0.768,0.25
"2021-09-12 21:45:00",235746,12.93,0.519,14.09,1,0.768,0.25
"2021-09-12 22:00:00",235747,12.92,0.518,13.93,1,0.767,0.25
"2021-09-12 22:15:00",235748,12.9,0.517,13.77,1,0.767,0.25
"2021-09-12 22:30:00",235749,12.89,0.517,13.61,1,0.766,0.25
"2021-09-12 22:45:00",235750,12.88,0.517,13.44,1,0.766,0.25
"2021-09-12 23:00:00",235751,12.87,0.517,13.28,1,0.766,0.25
"2021-09-12 23:15:00",235752,12.86,0.516,13.13,1,0.765,0.25
"2021-09-12 23:30:00",235753,12.85,0.515,12.99,1,0.765,0.25
"2021-09-12 23:45:00",235754,12.84,0.515,12.82,1,0.765,0.25
"2021-09-13 00:00:00",235755,12.82,0.514,12.65,1,0.764,0.25
