"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"2021-08-26 04:30:00",234045,12.69,0.533,9.75,1,0.783,0.25
"2021-08-26 04:45:00",234046,12.68,0.533,9.65,1,0.783,0.25
"2021-08-26 05:00:00",234047,12.67,0.533,9.56,1,0.783,0.25
"2021-08-26 05:15:00",234048,12.66,0.533,9.48,1,0.783,0.25
"2021-08-26 05:30:00",234049,12.65,0.533,9.38,1,0.783,0.25
"2021-08-26 05:45:00",234050,12.64,0.533,9.29,1,0.782,0.25
"2021-08-26 06:00:00",234051,12.63,0.533,9.2,1,0.782,0.25
"2021-08-26 06:15:00",234052,12.62,0.533,9.11,1,0.783,0.25
"2021-08-26 06:30:00",234053,12.61,0.534,9.02,1,0.783,0.25
"2021-08-26 06:45:00",234054,12.61,0.534,8.93,1,0.783,0.25
"2021-08-26 07:00:00",234055,12.6,0.535,8.86,1,0.784,0.25
"2021-08-26 07:15:00",234056,12.58,0.534,8.78,1,0.784,0.25
"2021-08-26 07:30:00",234057,12.58,0.535,8.7,1,0.785,0.25
"2021-08-26 07:45:00",234058,12.57,0.535,8.63,1,0.785,0.25
"2021-08-26 08:00:00",234059,12.61,0.536,8.57,1,0.786,0.25
"2021-08-26 08:15:00",234060,12.67,0.537,8.52,1,0.786,0.25
"2021-08-26 08:30:00",234061,12.77,0.538,8.49,1,0.788,0.25
"2021-08-26 08:45:00",234062,12.91,0.539,8.49,1,0.789,0.25
"2021-08-26 09:00:00",234063,13.1,0.539,8.48,1,0.789,0.25
"2021-08-26 09:15:00",234064,13.56,0.539,8.5,1,0.788,0.25
"2021-08-26 09:30:00",234065,13.59,0.538,8.6,1,0.788,0.25
"2021-08-26 09:45:00",234066,13.55,0.539,8.98,1,0.789,0.25
"2021-08-26 10:00:00",234067,13.53,0.539,9.25,1,0.789,0.25
"2021-08-26 10:15:00",234068,13.51,0.54,9.46,1,0.789,0.25
"2021-08-26 10:30:00",234069,13.5,0.54,9.61,1,0.79,0.25
"2021-08-26 10:45:00",234070,13.49,0.541,9.8,1,0.791,0.25
"2021-08-26 11:00:00",234071,13.48,0.542,9.93,1,0.792,0.25
"2021-08-26 11:15:00",234072,13.47,0.542,10.11,1,0.792,0.25
"2021-08-26 11:30:00",234073,13.46,0.543,10.33,1,0.793,0.25
"2021-08-26 11:45:00",234074,13.43,0.544,10.71,1,0.793,0.25
"2021-08-26 12:00:00",234075,13.42,0.546,11.05,1,0.796,0.25
"2021-08-26 12:15:00",234076,13.4,0.548,11.4,1,0.798,0.25
"2021-08-26 12:30:00",234077,13.38,0.548,11.79,1,0.798,0.25
"2021-08-26 12:45:00",234078,13.36,0.55,12.16,1,0.799,0.25
"2021-08-26 13:00:00",234079,13.34,0.549,12.59,1,0.798,0.25
"2021-08-26 13:15:00",234080,13.33,0.548,12.99,1,0.798,0.25
"2021-08-26 13:30:00",234081,13.32,0.549,13.38,1,0.799,0.25
"2021-08-26 13:45:00",234082,13.31,0.548,13.79,1,0.798,0.25
"2021-08-26 14:00:00",234083,13.31,0.55,14.18,1,0.8,0.25
"2021-08-26 14:15:00",234084,13.3,0.551,14.49,1,0.8,0.25
"2021-08-26 14:30:00",234085,13.28,0.55,14.78,1,0.799,0.25
"2021-08-26 14:45:00",234086,13.26,0.552,15.06,1,0.801,0.25
"2021-08-26 15:00:00",234087,13.25,0.55,15.28,1,0.8,0.25
"2021-08-26 15:15:00",234088,13.23,0.55,15.49,1,0.799,0.25
"2021-08-26 15:30:00",234089,13.22,0.551,15.68,1,0.801,0.25
"2021-08-26 15:45:00",234090,13.22,0.552,15.85,1,0.801,0.25
"2021-08-26 16:00:00",234091,13.22,0.55,15.99,1,0.8,0.25
"2021-08-26 16:15:00",234092,13.21,0.549,16.1,1,0.798,0.25
"2021-08-26 16:30:00",234093,13.21,0.551,16.16,1,0.8,0.25
"2021-08-26 16:45:00",234094,13.22,0.549,16.22,1,0.799,0.25
"2021-08-26 17:00:00",234095,13.23,0.55,16.23,1,0.8,0.25
"2021-08-26 17:15:00",234096,13.24,0.549,16.21,1,0.799,0.25
"2021-08-26 17:30:00",234097,13.23,0.549,16.15,1,0.799,0.25
"2021-08-26 17:45:00",234098,13.22,0.55,16.09,1,0.799,0.25
"2021-08-26 18:00:00",234099,13.18,0.55,16.01,1,0.799,0.25
"2021-08-26 18:15:00",234100,13.16,0.549,15.89,1,0.799,0.25
"2021-08-26 18:30:00",234101,13.14,0.549,15.78,1,0.799,0.25
"2021-08-26 18:45:00",234102,13.12,0.549,15.63,1,0.799,0.25
"2021-08-26 19:00:00",234103,13.11,0.549,15.45,1,0.798,0.25
"2021-08-26 19:15:00",234104,13.09,0.548,15.27,1,0.798,0.25
"2021-08-26 19:30:00",234105,13.07,0.548,15.07,1,0.797,0.25
"2021-08-26 19:45:00",234106,13.05,0.547,14.85,1,0.797,0.25
"2021-08-26 20:00:00",234107,13.04,0.547,14.67,1,0.797,0.25
"2021-08-26 20:15:00",234108,13.02,0.547,14.48,1,0.797,0.25
"2021-08-26 20:30:00",234109,13.01,0.545,14.28,1,0.795,0.25
"2021-08-26 20:45:00",234110,12.99,0.543,14.09,1,0.793,0.25
"2021-08-26 21:00:00",234111,12.98,0.542,13.92,1,0.792,0.25
"2021-08-26 21:15:00",234112,12.96,0.54,13.76,1,0.79,0.25
"2021-08-26 21:30:00",234113,12.95,0.539,13.59,1,0.789,0.25
"2021-08-26 21:45:00",234114,12.94,0.539,13.4,1,0.789,0.25
"2021-08-26 22:00:00",234115,12.93,0.539,13.24,1,0.788,0.25
"2021-08-26 22:15:00",234116,12.92,0.537,13.09,1,0.787,0.25
"2021-08-26 22:30:00",234117,12.9,0.537,12.93,1,0.787,0.25
"2021-08-26 22:45:00",234118,12.89,0.537,12.76,1,0.786,0.25
"2021-08-26 23:00:00",234119,12.88,0.536,12.61,1,0.786,0.25
"2021-08-26 23:15:00",234120,12.87,0.535,12.48,1,0.785,0.25
"2021-08-26 23:30:00",234121,12.86,0.535,12.33,1,0.785,0.25
"2021-08-26 23:45:00",234122,12.84,0.533,12.2,1,0.783,0.25
"2021-08-27 00:00:00",234123,12.84,0.534,12.07,1,0.783,0.25
"2021-08-27 00:15:00",234124,12.82,0.533,11.93,1,0.783,0.25
"2021-08-27 00:30:00",234125,12.82,0.534,11.8,1,0.784,0.25
"2021-08-27 00:45:00",234126,12.8,0.535,11.67,1,0.784,0.25
"2021-08-27 01:00:00",234127,12.79,0.535,11.56,1,0.785,0.25
"2021-08-27 01:15:00",234128,12.78,0.535,11.45,1,0.784,0.25
"2021-08-27 01:30:00",234129,12.77,0.534,11.33,1,0.783,0.25
"2021-08-27 01:45:00",234130,12.76,0.533,11.22,1,0.782,0.25
"2021-08-27 02:00:00",234131,12.74,0.532,11.12,1,0.782,0.25
"2021-08-27 02:15:00",234132,12.73,0.532,11.02,1,0.782,0.25
"2021-08-27 02:30:00",234133,12.72,0.532,10.94,1,0.781,0.25
"2021-08-27 02:45:00",234134,12.71,0.53,10.86,1,0.78,0.25
"2021-08-27 03:00:00",234135,12.7,0.53,10.77,1,0.78,0.25
"2021-08-27 03:15:00",234136,12.69,0.53,10.69,1,0.78,0.25
"2021-08-27 03:30:00",234137,12.69,0.529,10.6,1,0.779,0.25
"2021-08-27 03:45:00",234138,12.68,0.53,10.53,1,0.779,0.25
"2021-08-27 04:00:00",234139,12.67,0.529,10.45,1,0.779,0.25
"2021-08-27 04:15:00",234140,12.66,0.529,10.38,1,0.779,0.25
"2021-08-27 04:30:00",234141,12.65,0.528,10.3,1,0.778,0.25
"2021-08-27 04:45:00",234142,12.64,0.529,10.23,1,0.778,0.25
"2021-08-27 05:00:00",234143,12.63,0.528,10.16,1,0.778,0.25
"2021-08-27 05:15:00",234144,12.62,0.528,10.09,1,0.778,0.25
"2021-08-27 05:30:00",234145,12.61,0.528,10.03,1,0.778,0.25
"2021-08-27 05:45:00",234146,12.6,0.528,9.96,1,0.778,0.25
"2021-08-27 06:00:00",234147,12.59,0.529,9.89,1,0.778,0.25
"2021-08-27 06:15:00",234148,12.58,0.528,9.84,1,0.778,0.25
"2021-08-27 06:30:00",234149,12.58,0.529,9.77,1,0.778,0.25
"2021-08-27 06:45:00",234150,12.56,0.529,9.71,1,0.778,0.25
"2021-08-27 07:00:00",234151,12.56,0.529,9.65,1,0.779,0.25
"2021-08-27 07:15:00",234152,12.55,0.53,9.59,1,0.779,0.25
"2021-08-27 07:30:00",234153,12.55,0.529,9.54,1,0.779,0.25
"2021-08-27 07:45:00",234154,12.54,0.53,9.5,1,0.78,0.25
"2021-08-27 08:00:00",234155,12.58,0.529,9.46,1,0.779,0.25
"2021-08-27 08:15:00",234156,12.65,0.529,9.43,1,0.779,0.25
"2021-08-27 08:30:00",234157,12.74,0.528,9.42,1,0.777,0.25
"2021-08-27 08:45:00",234158,12.89,0.528,9.43,1,0.777,0.25
"2021-08-27 09:00:00",234159,13.08,0.529,9.44,1,0.779,0.25
"2021-08-27 09:15:00",234160,13.41,0.529,9.48,1,0.779,0.25
"2021-08-27 09:30:00",234161,13.53,0.532,9.58,1,0.781,0.25
"2021-08-27 09:45:00",234162,13.49,0.535,9.91,1,0.785,0.25
"2021-08-27 10:00:00",234163,13.47,0.538,10.16,1,0.788,0.25
"2021-08-27 10:15:00",234164,13.46,0.539,10.34,1,0.788,0.25
"2021-08-27 10:30:00",234165,13.44,0.539,10.54,1,0.788,0.25
"2021-08-27 10:45:00",234166,13.42,0.54,10.75,1,0.789,0.25
"2021-08-27 11:00:00",234167,13.41,0.54,10.96,1,0.79,0.25
"2021-08-27 11:15:00",234168,13.4,0.54,11.15,1,0.79,0.25
"2021-08-27 11:30:00",234169,13.38,0.541,11.38,1,0.791,0.25
"2021-08-27 11:45:00",234170,13.36,0.541,11.82,1,0.79,0.25
"2021-08-27 12:00:00",234171,13.35,0.542,12.01,1,0.791,0.25
"2021-08-27 12:15:00",234172,13.33,0.543,12.37,1,0.792,0.25
"2021-08-27 12:30:00",234173,13.31,0.542,12.78,1,0.792,0.25
"2021-08-27 12:45:00",234174,13.29,0.542,13.25,1,0.792,0.25
"2021-08-27 13:00:00",234175,13.28,0.545,13.49,1,0.794,0.25
"2021-08-27 13:15:00",234176,13.27,0.543,13.91,1,0.793,0.25
"2021-08-27 13:30:00",234177,13.26,0.546,14.3,1,0.796,0.25
"2021-08-27 13:45:00",234178,13.26,0.544,14.69,1,0.793,0.25
"2021-08-27 14:00:00",234179,13.26,0.545,15.04,1,0.795,0.25
"2021-08-27 14:15:00",234180,13.24,0.545,15.46,1,0.794,0.25
"2021-08-27 14:30:00",234181,13.23,0.544,15.75,1,0.794,0.25
"2021-08-27 14:45:00",234182,13.22,0.545,15.94,1,0.794,0.25
"2021-08-27 15:00:00",234183,13.21,0.545,16.15,1,0.794,0.25
"2021-08-27 15:15:00",234184,13.19,0.547,16.35,1,0.797,0.25
"2021-08-27 15:30:00",234185,13.18,0.545,16.51,1,0.795,0.25
"2021-08-27 15:45:00",234186,13.18,0.544,16.69,1,0.794,0.25
"2021-08-27 16:00:00",234187,13.19,0.544,16.84,1,0.794,0.25
"2021-08-27 16:15:00",234188,13.18,0.546,16.94,1,0.796,0.25
"2021-08-27 16:30:00",234189,13.18,0.544,17.01,1,0.794,0.25
"2021-08-27 16:45:00",234190,13.19,0.546,17.06,1,0.796,0.25
"2021-08-27 17:00:00",234191,13.2,0.545,17.09,1,0.795,0.25
"2021-08-27 17:15:00",234192,13.21,0.545,17.08,1,0.795,0.25
"2021-08-27 17:30:00",234193,13.21,0.545,17.05,1,0.795,0.25
"2021-08-27 17:45:00",234194,13.2,0.544,17,1,0.794,0.25
"2021-08-27 18:00:00",234195,13.17,0.541,16.94,1,0.791,0.25
"2021-08-27 18:15:00",234196,13.14,0.539,16.83,1,0.789,0.25
"2021-08-27 18:30:00",234197,13.12,0.54,16.72,1,0.79,0.25
"2021-08-27 18:45:00",234198,13.1,0.54,16.6,1,0.789,0.25
"2021-08-27 19:00:00",234199,13.08,0.54,16.46,1,0.79,0.25
"2021-08-27 19:15:00",234200,13.07,0.539,16.28,1,0.788,0.25
"2021-08-27 19:30:00",234201,13.05,0.538,16.08,1,0.788,0.25
"2021-08-27 19:45:00",234202,13.03,0.539,15.91,1,0.789,0.25
"2021-08-27 20:00:00",234203,13.01,0.538,15.7,1,0.788,0.25
"2021-08-27 20:15:00",234204,13,0.537,15.5,1,0.786,0.25
"2021-08-27 20:30:00",234205,12.98,0.537,15.31,1,0.786,0.25
"2021-08-27 20:45:00",234206,12.97,0.537,15.13,1,0.786,0.25
"2021-08-27 21:00:00",234207,12.96,0.536,14.94,1,0.786,0.25
"2021-08-27 21:15:00",234208,12.94,0.536,14.75,1,0.786,0.25
"2021-08-27 21:30:00",234209,12.93,0.537,14.58,1,0.787,0.25
"2021-08-27 21:45:00",234210,12.92,0.538,14.4,1,0.788,0.25
"2021-08-27 22:00:00",234211,12.9,0.538,14.23,1,0.788,0.25
"2021-08-27 22:15:00",234212,12.89,0.537,14.07,1,0.786,0.25
"2021-08-27 22:30:00",234213,12.88,0.537,13.91,1,0.787,0.25
"2021-08-27 22:45:00",234214,12.87,0.537,13.74,1,0.786,0.25
"2021-08-27 23:00:00",234215,12.86,0.536,13.56,1,0.786,0.25
"2021-08-27 23:15:00",234216,12.84,0.535,13.41,1,0.785,0.25
"2021-08-27 23:30:00",234217,12.83,0.535,13.24,1,0.785,0.25
"2021-08-27 23:45:00",234218,12.82,0.534,13.09,1,0.784,0.25
"2021-08-28 00:00:00",234219,12.81,0.534,12.95,1,0.783,0.25
"2021-08-28 00:15:00",234220,12.8,0.532,12.82,1,0.782,0.25
"2021-08-28 00:30:00",234221,12.79,0.532,12.68,1,0.781,0.25
"2021-08-28 00:45:00",234222,12.78,0.531,12.55,1,0.78,0.25
"2021-08-28 01:00:00",234223,12.77,0.53,12.42,1,0.779,0.25
"2021-08-28 01:15:00",234224,12.76,0.529,12.3,1,0.778,0.25
"2021-08-28 01:30:00",234225,12.74,0.529,12.18,1,0.778,0.25
"2021-08-28 01:45:00",234226,12.73,0.527,12.06,1,0.777,0.25
"2021-08-28 02:00:00",234227,12.72,0.528,11.97,1,0.777,0.25
"2021-08-28 02:15:00",234228,12.71,0.526,11.86,1,0.776,0.25
"2021-08-28 02:30:00",234229,12.7,0.526,11.76,1,0.775,0.25
"2021-08-28 02:45:00",234230,12.69,0.526,11.66,1,0.775,0.25
"2021-08-28 03:00:00",234231,12.68,0.525,11.56,1,0.775,0.25
"2021-08-28 03:15:00",234232,12.67,0.525,11.47,1,0.775,0.25
"2021-08-28 03:30:00",234233,12.66,0.524,11.38,1,0.773,0.25
"2021-08-28 03:45:00",234234,12.65,0.524,11.28,1,0.773,0.25
"2021-08-28 04:00:00",234235,12.64,0.523,11.2,1,0.773,0.25
"2021-08-28 04:15:00",234236,12.63,0.523,11.13,1,0.772,0.25
"2021-08-28 04:30:00",234237,12.62,0.522,11.04,1,0.772,0.25
"2021-08-28 04:45:00",234238,12.62,0.523,10.95,1,0.772,0.25
"2021-08-28 05:00:00",234239,12.61,0.522,10.87,1,0.772,0.25
"2021-08-28 05:15:00",234240,12.6,0.523,10.79,1,0.772,0.25
"2021-08-28 05:30:00",234241,12.59,0.523,10.72,1,0.773,0.25
"2021-08-28 05:45:00",234242,12.59,0.522,10.65,1,0.772,0.25
"2021-08-28 06:00:00",234243,12.58,0.522,10.57,1,0.772,0.25
"2021-08-28 06:15:00",234244,12.57,0.522,10.5,1,0.772,0.25
"2021-08-28 06:30:00",234245,12.56,0.523,10.43,1,0.772,0.25
"2021-08-28 06:45:00",234246,12.56,0.522,10.35,1,0.772,0.25
"2021-08-28 07:00:00",234247,12.55,0.522,10.29,1,0.772,0.25
"2021-08-28 07:15:00",234248,12.54,0.522,10.24,1,0.772,0.25
"2021-08-28 07:30:00",234249,12.54,0.523,10.18,1,0.773,0.25
"2021-08-28 07:45:00",234250,12.54,0.523,10.13,1,0.773,0.25
"2021-08-28 08:00:00",234251,12.59,0.524,10.09,1,0.774,0.25
"2021-08-28 08:15:00",234252,12.65,0.524,10.07,1,0.774,0.25
"2021-08-28 08:30:00",234253,12.75,0.525,10.06,1,0.775,0.25
"2021-08-28 08:45:00",234254,12.9,0.526,10.06,1,0.775,0.25
"2021-08-28 09:00:00",234255,13.09,0.524,10.07,1,0.774,0.25
"2021-08-28 09:15:00",234256,13.49,0.524,10.09,1,0.773,0.25
"2021-08-28 09:30:00",234257,13.5,0.523,10.2,1,0.773,0.25
"2021-08-28 09:45:00",234258,13.48,0.525,10.55,1,0.775,0.25
"2021-08-28 10:00:00",234259,13.46,0.526,10.75,1,0.776,0.25
"2021-08-28 10:15:00",234260,13.44,0.527,10.92,1,0.776,0.25
"2021-08-28 10:30:00",234261,13.43,0.527,11.06,1,0.777,0.25
"2021-08-28 10:45:00",234262,13.41,0.528,11.22,1,0.778,0.25
"2021-08-28 11:00:00",234263,13.4,0.529,11.41,1,0.779,0.25
"2021-08-28 11:15:00",234264,13.38,0.53,11.59,1,0.78,0.25
"2021-08-28 11:30:00",234265,13.37,0.531,11.89,1,0.78,0.25
"2021-08-28 11:45:00",234266,13.35,0.531,12.09,1,0.781,0.25
"2021-08-28 12:00:00",234267,13.33,0.532,12.42,1,0.781,0.25
"2021-08-28 12:15:00",234268,13.31,0.532,12.94,1,0.782,0.25
"2021-08-28 12:30:00",234269,13.29,0.533,13.17,1,0.782,0.25
"2021-08-28 12:45:00",234270,13.28,0.533,13.58,1,0.783,0.25
"2021-08-28 13:00:00",234271,13.26,0.533,14.04,1,0.783,0.25
"2021-08-28 13:15:00",234272,13.25,0.536,14.32,1,0.786,0.25
"2021-08-28 13:30:00",234273,13.24,0.537,14.68,1,0.787,0.25
"2021-08-28 13:45:00",234274,13.24,0.539,15.08,1,0.788,0.25
"2021-08-28 14:00:00",234275,13.23,0.539,15.47,1,0.789,0.25
"2021-08-28 14:15:00",234276,13.23,0.54,15.86,1,0.79,0.25
"2021-08-28 14:30:00",234277,13.22,0.538,16.13,1,0.787,0.25
"2021-08-28 14:45:00",234278,13.2,0.54,16.34,1,0.789,0.25
"2021-08-28 15:00:00",234279,13.18,0.539,16.55,1,0.789,0.25
"2021-08-28 15:15:00",234280,13.17,0.54,16.69,1,0.789,0.25
"2021-08-28 15:30:00",234281,13.16,0.541,16.89,1,0.791,0.25
"2021-08-28 15:45:00",234282,13.16,0.537,17.09,1,0.787,0.25
"2021-08-28 16:00:00",234283,13.17,0.537,17.2,1,0.787,0.25
"2021-08-28 16:15:00",234284,13.17,0.54,17.31,1,0.79,0.25
"2021-08-28 16:30:00",234285,13.17,0.54,17.37,1,0.79,0.25
"2021-08-28 16:45:00",234286,13.18,0.54,17.42,1,0.79,0.25
"2021-08-28 17:00:00",234287,13.19,0.54,17.44,1,0.789,0.25
"2021-08-28 17:15:00",234288,13.19,0.538,17.44,1,0.787,0.25
"2021-08-28 17:30:00",234289,13.2,0.539,17.41,1,0.789,0.25
"2021-08-28 17:45:00",234290,13.17,0.539,17.36,1,0.789,0.25
"2021-08-28 18:00:00",234291,13.14,0.538,17.26,1,0.788,0.25
"2021-08-28 18:15:00",234292,13.12,0.538,17.17,1,0.788,0.25
"2021-08-28 18:30:00",234293,13.1,0.538,17.09,1,0.788,0.25
"2021-08-28 18:45:00",234294,13.08,0.538,16.95,1,0.788,0.25
"2021-08-28 19:00:00",234295,13.06,0.537,16.8,1,0.787,0.25
"2021-08-28 19:15:00",234296,13.04,0.537,16.65,1,0.786,0.25
"2021-08-28 19:30:00",234297,13.02,0.537,16.44,1,0.786,0.25
"2021-08-28 19:45:00",234298,13.01,0.536,16.25,1,0.786,0.25
"2021-08-28 20:00:00",234299,12.99,0.536,16.04,1,0.785,0.25
"2021-08-28 20:15:00",234300,12.98,0.536,15.85,1,0.786,0.25
"2021-08-28 20:30:00",234301,12.97,0.535,15.66,1,0.785,0.25
"2021-08-28 20:45:00",234302,12.95,0.535,15.48,1,0.785,0.25
"2021-08-28 21:00:00",234303,12.94,0.534,15.29,1,0.784,0.25
"2021-08-28 21:15:00",234304,12.92,0.534,15.1,1,0.783,0.25
"2021-08-28 21:30:00",234305,12.91,0.533,14.91,1,0.783,0.25
"2021-08-28 21:45:00",234306,12.9,0.533,14.73,1,0.783,0.25
"2021-08-28 22:00:00",234307,12.88,0.533,14.56,1,0.783,0.25
"2021-08-28 22:15:00",234308,12.87,0.531,14.39,1,0.781,0.25
"2021-08-28 22:30:00",234309,12.86,0.53,14.23,1,0.78,0.25
"2021-08-28 22:45:00",234310,12.85,0.528,14.07,1,0.778,0.25
"2021-08-28 23:00:00",234311,12.83,0.526,13.92,1,0.776,0.25
"2021-08-28 23:15:00",234312,12.83,0.524,13.76,1,0.774,0.25
"2021-08-28 23:30:00",234313,12.81,0.523,13.61,1,0.773,0.25
"2021-08-28 23:45:00",234314,12.8,0.522,13.46,1,0.772,0.25
"2021-08-29 00:00:00",234315,12.79,0.522,13.31,1,0.771,0.25
"2021-08-29 00:15:00",234316,12.78,0.521,13.18,1,0.771,0.25
"2021-08-29 00:30:00",234317,12.77,0.52,13.02,1,0.77,0.25
"2021-08-29 00:45:00",234318,12.76,0.519,12.88,1,0.769,0.25
"2021-08-29 01:00:00",234319,12.75,0.519,12.77,1,0.768,0.25
"2021-08-29 01:15:00",234320,12.74,0.518,12.65,1,0.768,0.25
"2021-08-29 01:30:00",234321,12.73,0.517,12.53,1,0.767,0.25
"2021-08-29 01:45:00",234322,12.72,0.516,12.41,1,0.766,0.25
"2021-08-29 02:00:00",234323,12.71,0.516,12.28,1,0.765,0.25
"2021-08-29 02:15:00",234324,12.7,0.517,12.17,1,0.767,0.25
"2021-08-29 02:30:00",234325,12.68,0.517,12.07,1,0.767,0.25
"2021-08-29 02:45:00",234326,12.68,0.517,11.97,1,0.767,0.25
"2021-08-29 03:00:00",234327,12.67,0.518,11.86,1,0.768,0.25
"2021-08-29 03:15:00",234328,12.66,0.517,11.76,1,0.767,0.25
"2021-08-29 03:30:00",234329,12.65,0.517,11.66,1,0.767,0.25
"2021-08-29 03:45:00",234330,12.64,0.517,11.57,1,0.767,0.25
"2021-08-29 04:00:00",234331,12.63,0.516,11.48,1,0.765,0.25
"2021-08-29 04:15:00",234332,12.62,0.516,11.38,1,0.766,0.25
"2021-08-29 04:30:00",234333,12.61,0.515,11.3,1,0.765,0.25
"2021-08-29 04:45:00",234334,12.6,0.515,11.2,1,0.765,0.25
"2021-08-29 05:00:00",234335,12.6,0.515,11.12,1,0.765,0.25
"2021-08-29 05:15:00",234336,12.59,0.515,11.04,1,0.765,0.25
"2021-08-29 05:30:00",234337,12.58,0.516,10.95,1,0.765,0.25
"2021-08-29 05:45:00",234338,12.57,0.515,10.87,1,0.764,0.25
"2021-08-29 06:00:00",234339,12.57,0.515,10.8,1,0.764,0.25
"2021-08-29 06:15:00",234340,12.56,0.515,10.72,1,0.765,0.25
"2021-08-29 06:30:00",234341,12.56,0.515,10.65,1,0.765,0.25
"2021-08-29 06:45:00",234342,12.55,0.515,10.59,1,0.765,0.25
"2021-08-29 07:00:00",234343,12.54,0.515,10.51,1,0.765,0.25
"2021-08-29 07:15:00",234344,12.54,0.516,10.45,1,0.765,0.25
"2021-08-29 07:30:00",234345,12.53,0.516,10.4,1,0.766,0.25
"2021-08-29 07:45:00",234346,12.53,0.517,10.35,1,0.766,0.25
"2021-08-29 08:00:00",234347,12.56,0.517,10.3,1,0.766,0.25
"2021-08-29 08:15:00",234348,12.62,0.517,10.28,1,0.766,0.25
