"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-09 19:30:00",232473,13.1,0.661,16.84,1,0.911,0.25
"2021-08-09 19:45:00",232474,13.08,0.66,16.76,1,0.91,0.25
"2021-08-09 20:00:00",232475,13.06,0.659,16.68,1,0.909,0.25
"2021-08-09 20:15:00",232476,13.05,0.658,16.6,1,0.907,0.25
"2021-08-09 20:30:00",232477,13.04,0.656,16.52,1,0.905,0.25
"2021-08-09 20:45:00",232478,13.01,0.654,16.44,1,0.904,0.25
"2021-08-09 21:00:00",232479,13,0.654,16.35,1,0.903,0.25
"2021-08-09 21:15:00",232480,12.98,0.654,16.26,1,0.903,0.25
"2021-08-09 21:30:00",232481,12.97,0.652,16.17,1,0.902,0.25
"2021-08-09 21:45:00",232482,12.96,0.652,16.08,1,0.902,0.25
"2021-08-09 22:00:00",232483,12.95,0.652,15.98,1,0.901,0.25
"2021-08-09 22:15:00",232484,12.93,0.651,15.89,1,0.901,0.25
"2021-08-09 22:30:00",232485,12.93,0.651,15.8,1,0.9,0.25
"2021-08-09 22:45:00",232486,12.91,0.651,15.71,1,0.9,0.25
"2021-08-09 23:00:00",232487,12.9,0.649,15.63,1,0.899,0.25
"2021-08-09 23:15:00",232488,12.88,0.65,15.54,1,0.9,0.25
"2021-08-09 23:30:00",232489,12.88,0.649,15.46,1,0.899,0.25
"2021-08-09 23:45:00",232490,12.86,0.65,15.37,1,0.899,0.25
"2021-08-10 00:00:00",232491,12.85,0.651,15.29,1,0.901,0.25
"2021-08-10 00:15:00",232492,12.84,0.652,15.21,1,0.901,0.25
"2021-08-10 00:30:00",232493,12.83,0.651,15.11,1,0.901,0.25
"2021-08-10 00:45:00",232494,12.82,0.651,15.03,1,0.901,0.25
"2021-08-10 01:00:00",232495,12.81,0.652,14.94,1,0.901,0.25
"2021-08-10 01:15:00",232496,12.8,0.652,14.85,1,0.902,0.25
"2021-08-10 01:30:00",232497,12.78,0.652,14.76,1,0.902,0.25
"2021-08-10 01:45:00",232498,12.77,0.652,14.67,1,0.902,0.25
"2021-08-10 02:00:00",232499,12.76,0.653,14.58,1,0.903,0.25
"2021-08-10 02:15:00",232500,12.75,0.653,14.49,1,0.902,0.25
"2021-08-10 02:30:00",232501,12.74,0.654,14.4,1,0.904,0.25
"2021-08-10 02:45:00",232502,12.73,0.654,14.31,1,0.903,0.25
"2021-08-10 03:00:00",232503,12.72,0.654,14.21,1,0.903,0.25
"2021-08-10 03:15:00",232504,12.71,0.653,14.12,1,0.903,0.25
"2021-08-10 03:30:00",232505,12.7,0.655,14.02,1,0.905,0.25
"2021-08-10 03:45:00",232506,12.69,0.655,13.92,1,0.905,0.25
"2021-08-10 04:00:00",232507,12.68,0.656,13.82,1,0.906,0.25
"2021-08-10 04:15:00",232508,12.67,0.657,13.72,1,0.907,0.25
"2021-08-10 04:30:00",232509,12.66,0.658,13.62,1,0.908,0.25
"2021-08-10 04:45:00",232510,12.65,0.657,13.52,1,0.907,0.25
"2021-08-10 05:00:00",232511,12.64,0.659,13.43,1,0.908,0.25
"2021-08-10 05:15:00",232512,12.64,0.659,13.33,1,0.909,0.25
"2021-08-10 05:30:00",232513,12.62,0.66,13.23,1,0.91,0.25
"2021-08-10 05:45:00",232514,12.62,0.66,13.14,1,0.909,0.25
"2021-08-10 06:00:00",232515,12.61,0.66,13.03,1,0.91,0.25
"2021-08-10 06:15:00",232516,12.6,0.662,12.94,1,0.912,0.25
"2021-08-10 06:30:00",232517,12.59,0.662,12.84,1,0.911,0.25
"2021-08-10 06:45:00",232518,12.59,0.663,12.75,1,0.913,0.25
"2021-08-10 07:00:00",232519,12.58,0.664,12.65,1,0.913,0.25
"2021-08-10 07:15:00",232520,12.57,0.663,12.56,1,0.913,0.25
"2021-08-10 07:30:00",232521,12.56,0.663,12.49,1,0.912,0.25
"2021-08-10 07:45:00",232522,12.58,0.665,12.42,1,0.914,0.25
"2021-08-10 08:00:00",232523,12.62,0.663,12.36,1,0.913,0.25
"2021-08-10 08:15:00",232524,12.69,0.664,12.33,1,0.913,0.25
"2021-08-10 08:30:00",232525,12.78,0.665,12.32,1,0.915,0.25
"2021-08-10 08:45:00",232526,12.9,0.665,12.34,1,0.914,0.25
"2021-08-10 09:00:00",232527,13.09,0.664,12.38,1,0.914,0.25
"2021-08-10 09:15:00",232528,13.32,0.666,12.47,1,0.915,0.25
"2021-08-10 09:30:00",232529,13.44,0.665,12.63,1,0.915,0.25
"2021-08-10 09:45:00",232530,13.41,0.667,12.86,1,0.917,0.25
"2021-08-10 10:00:00",232531,13.39,0.666,13.15,1,0.916,0.25
"2021-08-10 10:15:00",232532,13.38,0.665,13.35,1,0.915,0.25
"2021-08-10 10:30:00",232533,13.36,0.666,13.58,1,0.916,0.25
"2021-08-10 10:45:00",232534,13.35,0.667,13.83,1,0.916,0.25
"2021-08-10 11:00:00",232535,13.34,0.665,14.08,1,0.915,0.25
"2021-08-10 11:15:00",232536,13.34,0.664,14.32,1,0.914,0.25
"2021-08-10 11:30:00",232537,13.33,0.665,14.56,1,0.915,0.25
"2021-08-10 11:45:00",232538,13.32,0.666,14.82,1,0.916,0.25
"2021-08-10 12:00:00",232539,13.31,0.664,15.11,1,0.914,0.25
"2021-08-10 12:15:00",232540,13.3,0.664,15.41,1,0.914,0.25
"2021-08-10 12:30:00",232541,13.29,0.666,15.71,1,0.915,0.25
"2021-08-10 12:45:00",232542,13.28,0.665,15.99,1,0.915,0.25
"2021-08-10 13:00:00",232543,13.27,0.663,16.29,1,0.912,0.25
"2021-08-10 13:15:00",232544,13.26,0.664,16.59,1,0.914,0.25
"2021-08-10 13:30:00",232545,13.25,0.664,16.84,1,0.914,0.25
"2021-08-10 13:45:00",232546,13.24,0.663,17.08,1,0.913,0.25
"2021-08-10 14:00:00",232547,13.24,0.663,17.31,1,0.913,0.25
"2021-08-10 14:15:00",232548,13.24,0.663,17.49,1,0.913,0.25
"2021-08-10 14:30:00",232549,13.23,0.663,17.62,1,0.912,0.25
"2021-08-10 14:45:00",232550,13.23,0.662,17.67,1,0.912,0.25
"2021-08-10 15:00:00",232551,13.22,0.663,17.7,1,0.913,0.25
"2021-08-10 15:15:00",232552,13.22,0.662,17.7,1,0.911,0.25
"2021-08-10 15:30:00",232553,13.22,0.663,17.76,1,0.913,0.25
"2021-08-10 15:45:00",232554,13.21,0.662,17.8,1,0.912,0.25
"2021-08-10 16:00:00",232555,13.2,0.663,17.78,1,0.912,0.25
"2021-08-10 16:15:00",232556,13.2,0.664,17.78,1,0.914,0.25
"2021-08-10 16:30:00",232557,13.21,0.662,17.77,1,0.912,0.25
"2021-08-10 16:45:00",232558,13.21,0.66,17.77,1,0.91,0.25
"2021-08-10 17:00:00",232559,13.2,0.659,17.76,1,0.909,0.25
"2021-08-10 17:15:00",232560,13.2,0.658,17.73,1,0.908,0.25
"2021-08-10 17:30:00",232561,13.21,0.658,17.67,1,0.907,0.25
"2021-08-10 17:45:00",232562,13.22,0.658,17.61,1,0.907,0.25
"2021-08-10 18:00:00",232563,13.24,0.656,17.55,1,0.906,0.25
"2021-08-10 18:15:00",232564,13.22,0.655,17.46,1,0.905,0.25
"2021-08-10 18:30:00",232565,13.18,0.654,17.37,1,0.904,0.25
"2021-08-10 18:45:00",232566,13.16,0.653,17.26,1,0.903,0.25
"2021-08-10 19:00:00",232567,13.13,0.653,17.16,1,0.902,0.25
"2021-08-10 19:15:00",232568,13.11,0.651,17.05,1,0.901,0.25
"2021-08-10 19:30:00",232569,13.09,0.651,16.94,1,0.901,0.25
"2021-08-10 19:45:00",232570,13.08,0.65,16.83,1,0.899,0.25
"2021-08-10 20:00:00",232571,13.06,0.649,16.72,1,0.899,0.25
"2021-08-10 20:15:00",232572,13.04,0.648,16.62,1,0.898,0.25
"2021-08-10 20:30:00",232573,13.03,0.648,16.53,1,0.898,0.25
"2021-08-10 20:45:00",232574,13.01,0.647,16.43,1,0.896,0.25
"2021-08-10 21:00:00",232575,13,0.646,16.32,1,0.896,0.25
"2021-08-10 21:15:00",232576,12.98,0.644,16.22,1,0.894,0.25
"2021-08-10 21:30:00",232577,12.97,0.644,16.11,1,0.894,0.25
"2021-08-10 21:45:00",232578,12.96,0.644,16,1,0.894,0.25
"2021-08-10 22:00:00",232579,12.94,0.643,15.89,1,0.893,0.25
"2021-08-10 22:15:00",232580,12.94,0.642,15.78,1,0.892,0.25
"2021-08-10 22:30:00",232581,12.92,0.642,15.68,1,0.891,0.25
"2021-08-10 22:45:00",232582,12.9,0.641,15.57,1,0.891,0.25
"2021-08-10 23:00:00",232583,12.9,0.641,15.47,1,0.89,0.25
"2021-08-10 23:15:00",232584,12.88,0.641,15.38,1,0.89,0.25
"2021-08-10 23:30:00",232585,12.87,0.64,15.29,1,0.89,0.25
"2021-08-10 23:45:00",232586,12.86,0.64,15.21,1,0.89,0.25
"2021-08-11 00:00:00",232587,12.84,0.64,15.12,1,0.889,0.25
"2021-08-11 00:15:00",232588,12.83,0.64,15.03,1,0.889,0.25
"2021-08-11 00:30:00",232589,12.82,0.64,14.95,1,0.89,0.25
"2021-08-11 00:45:00",232590,12.81,0.64,14.86,1,0.889,0.25
"2021-08-11 01:00:00",232591,12.8,0.64,14.77,1,0.889,0.25
"2021-08-11 01:15:00",232592,12.79,0.64,14.67,1,0.889,0.25
"2021-08-11 01:30:00",232593,12.78,0.639,14.59,1,0.889,0.25
"2021-08-11 01:45:00",232594,12.77,0.639,14.5,1,0.888,0.25
"2021-08-11 02:00:00",232595,12.76,0.638,14.41,1,0.888,0.25
"2021-08-11 02:15:00",232596,12.75,0.639,14.32,1,0.889,0.25
"2021-08-11 02:30:00",232597,12.74,0.64,14.24,1,0.89,0.25
"2021-08-11 02:45:00",232598,12.73,0.641,14.15,1,0.89,0.25
"2021-08-11 03:00:00",232599,12.72,0.64,14.06,1,0.89,0.25
"2021-08-11 03:15:00",232600,12.71,0.642,13.98,1,0.891,0.25
"2021-08-11 03:30:00",232601,12.7,0.642,13.89,1,0.892,0.25
"2021-08-11 03:45:00",232602,12.69,0.643,13.79,1,0.893,0.25
"2021-08-11 04:00:00",232603,12.68,0.643,13.7,1,0.893,0.25
"2021-08-11 04:15:00",232604,12.67,0.644,13.61,1,0.894,0.25
"2021-08-11 04:30:00",232605,12.66,0.645,13.52,1,0.894,0.25
"2021-08-11 04:45:00",232606,12.65,0.647,13.43,1,0.896,0.25
"2021-08-11 05:00:00",232607,12.64,0.648,13.34,1,0.897,0.25
"2021-08-11 05:15:00",232608,12.63,0.649,13.25,1,0.899,0.25
"2021-08-11 05:30:00",232609,12.62,0.649,13.15,1,0.899,0.25
"2021-08-11 05:45:00",232610,12.61,0.65,13.06,1,0.9,0.25
"2021-08-11 06:00:00",232611,12.61,0.651,12.96,1,0.9,0.25
"2021-08-11 06:15:00",232612,12.6,0.651,12.87,1,0.901,0.25
"2021-08-11 06:30:00",232613,12.59,0.653,12.77,1,0.902,0.25
"2021-08-11 06:45:00",232614,12.58,0.653,12.68,1,0.902,0.25
"2021-08-11 07:00:00",232615,12.58,0.652,12.6,1,0.902,0.25
"2021-08-11 07:15:00",232616,12.57,0.653,12.52,1,0.903,0.25
"2021-08-11 07:30:00",232617,12.56,0.653,12.46,1,0.903,0.25
"2021-08-11 07:45:00",232618,12.59,0.654,12.4,1,0.904,0.25
"2021-08-11 08:00:00",232619,12.64,0.655,12.36,1,0.904,0.25
"2021-08-11 08:15:00",232620,12.71,0.655,12.33,1,0.905,0.25
"2021-08-11 08:30:00",232621,12.82,0.656,12.33,1,0.906,0.25
"2021-08-11 08:45:00",232622,12.96,0.657,12.34,1,0.906,0.25
"2021-08-11 09:00:00",232623,13.16,0.655,12.39,1,0.905,0.25
"2021-08-11 09:15:00",232624,13.47,0.656,12.47,1,0.906,0.25
"2021-08-11 09:30:00",232625,13.44,0.656,12.61,1,0.905,0.25
"2021-08-11 09:45:00",232626,13.41,0.658,12.83,1,0.907,0.25
"2021-08-11 10:00:00",232627,13.39,0.656,13.11,1,0.906,0.25
"2021-08-11 10:15:00",232628,13.38,0.658,13.31,1,0.908,0.25
"2021-08-11 10:30:00",232629,13.36,0.658,13.53,1,0.908,0.25
"2021-08-11 10:45:00",232630,13.35,0.658,13.78,1,0.908,0.25
"2021-08-11 11:00:00",232631,13.33,0.659,14.04,1,0.908,0.25
"2021-08-11 11:15:00",232632,13.32,0.656,14.26,1,0.906,0.25
"2021-08-11 11:30:00",232633,13.32,0.656,14.5,1,0.906,0.25
"2021-08-11 11:45:00",232634,13.31,0.655,14.76,1,0.905,0.25
"2021-08-11 12:00:00",232635,13.29,0.658,15.06,1,0.907,0.25
"2021-08-11 12:15:00",232636,13.28,0.657,15.35,1,0.907,0.25
"2021-08-11 12:30:00",232637,13.28,0.657,15.64,1,0.907,0.25
"2021-08-11 12:45:00",232638,13.27,0.656,15.86,1,0.906,0.25
"2021-08-11 13:00:00",232639,13.26,0.657,16.11,1,0.907,0.25
"2021-08-11 13:15:00",232640,13.24,0.655,16.4,1,0.905,0.25
"2021-08-11 13:30:00",232641,13.24,0.655,16.64,1,0.905,0.25
"2021-08-11 13:45:00",232642,13.23,0.656,16.83,1,0.905,0.25
"2021-08-11 14:00:00",232643,13.23,0.655,16.91,1,0.905,0.25
"2021-08-11 14:15:00",232644,13.24,0.655,16.9,1,0.905,0.25
"2021-08-11 14:30:00",232645,13.23,0.654,16.95,1,0.904,0.25
"2021-08-11 14:45:00",232646,13.22,0.652,17.07,1,0.902,0.25
"2021-08-11 15:00:00",232647,13.21,0.654,17.17,1,0.904,0.25
"2021-08-11 15:15:00",232648,13.22,0.653,17.13,1,0.903,0.25
"2021-08-11 15:30:00",232649,13.23,0.653,16.97,1,0.902,0.25
"2021-08-11 15:45:00",232650,13.23,0.652,16.84,1,0.902,0.25
"2021-08-11 16:00:00",232651,13.24,0.653,16.78,1,0.903,0.25
"2021-08-11 16:15:00",232652,13.23,0.651,16.72,1,0.901,0.25
"2021-08-11 16:30:00",232653,13.23,0.652,16.67,1,0.902,0.25
"2021-08-11 16:45:00",232654,13.23,0.65,16.62,1,0.9,0.25
"2021-08-11 17:00:00",232655,13.23,0.65,16.57,1,0.9,0.25
"2021-08-11 17:15:00",232656,13.23,0.649,16.53,1,0.899,0.25
"2021-08-11 17:30:00",232657,13.24,0.651,16.49,1,0.901,0.25
"2021-08-11 17:45:00",232658,13.24,0.65,16.45,1,0.9,0.25
"2021-08-11 18:00:00",232659,13.24,0.649,16.41,1,0.898,0.25
"2021-08-11 18:15:00",232660,13.21,0.648,16.38,1,0.897,0.25
"2021-08-11 18:30:00",232661,13.18,0.647,16.33,1,0.897,0.25
"2021-08-11 18:45:00",232662,13.16,0.646,16.29,1,0.895,0.25
"2021-08-11 19:00:00",232663,13.14,0.645,16.25,1,0.895,0.25
"2021-08-11 19:15:00",232664,13.12,0.643,16.2,1,0.893,0.25
"2021-08-11 19:30:00",232665,13.1,0.644,16.16,1,0.894,0.25
"2021-08-11 19:45:00",232666,13.08,0.643,16.1,1,0.893,0.25
"2021-08-11 20:00:00",232667,13.07,0.641,16.03,1,0.891,0.25
"2021-08-11 20:15:00",232668,13.05,0.641,15.96,1,0.891,0.25
"2021-08-11 20:30:00",232669,13.03,0.639,15.89,1,0.889,0.25
"2021-08-11 20:45:00",232670,13.01,0.639,15.81,1,0.889,0.25
"2021-08-11 21:00:00",232671,13,0.638,15.73,1,0.887,0.25
"2021-08-11 21:15:00",232672,12.99,0.637,15.63,1,0.887,0.25
"2021-08-11 21:30:00",232673,12.97,0.637,15.54,1,0.886,0.25
"2021-08-11 21:45:00",232674,12.96,0.636,15.45,1,0.886,0.25
"2021-08-11 22:00:00",232675,12.95,0.635,15.35,1,0.885,0.25
"2021-08-11 22:15:00",232676,12.93,0.635,15.26,1,0.885,0.25
"2021-08-11 22:30:00",232677,12.92,0.635,15.17,1,0.885,0.25
"2021-08-11 22:45:00",232678,12.91,0.634,15.08,1,0.883,0.25
"2021-08-11 23:00:00",232679,12.9,0.634,14.99,1,0.883,0.25
"2021-08-11 23:15:00",232680,12.89,0.633,14.92,1,0.882,0.25
"2021-08-11 23:30:00",232681,12.88,0.632,14.84,1,0.882,0.25
"2021-08-11 23:45:00",232682,12.86,0.632,14.76,1,0.882,0.25
"2021-08-12 00:00:00",232683,12.85,0.633,14.68,1,0.882,0.25
"2021-08-12 00:15:00",232684,12.84,0.632,14.6,1,0.882,0.25
"2021-08-12 00:30:00",232685,12.83,0.633,14.52,1,0.883,0.25
"2021-08-12 00:45:00",232686,12.82,0.633,14.44,1,0.883,0.25
"2021-08-12 01:00:00",232687,12.81,0.634,14.36,1,0.883,0.25
"2021-08-12 01:15:00",232688,12.79,0.634,14.27,1,0.883,0.25
"2021-08-12 01:30:00",232689,12.78,0.635,14.19,1,0.884,0.25
"2021-08-12 01:45:00",232690,12.77,0.634,14.11,1,0.883,0.25
"2021-08-12 02:00:00",232691,12.76,0.635,14.03,1,0.884,0.25
"2021-08-12 02:15:00",232692,12.75,0.636,13.94,1,0.886,0.25
"2021-08-12 02:30:00",232693,12.74,0.636,13.86,1,0.886,0.25
"2021-08-12 02:45:00",232694,12.73,0.638,13.77,1,0.887,0.25
"2021-08-12 03:00:00",232695,12.72,0.638,13.69,1,0.888,0.25
"2021-08-12 03:15:00",232696,12.71,0.638,13.6,1,0.888,0.25
"2021-08-12 03:30:00",232697,12.7,0.638,13.51,1,0.888,0.25
"2021-08-12 03:45:00",232698,12.69,0.639,13.43,1,0.889,0.25
"2021-08-12 04:00:00",232699,12.68,0.641,13.34,1,0.891,0.25
"2021-08-12 04:15:00",232700,12.67,0.642,13.25,1,0.892,0.25
"2021-08-12 04:30:00",232701,12.66,0.642,13.16,1,0.891,0.25
"2021-08-12 04:45:00",232702,12.65,0.642,13.08,1,0.892,0.25
"2021-08-12 05:00:00",232703,12.64,0.642,12.99,1,0.892,0.25
"2021-08-12 05:15:00",232704,12.64,0.642,12.9,1,0.892,0.25
"2021-08-12 05:30:00",232705,12.62,0.643,12.82,1,0.893,0.25
"2021-08-12 05:45:00",232706,12.62,0.644,12.73,1,0.894,0.25
"2021-08-12 06:00:00",232707,12.61,0.644,12.65,1,0.893,0.25
"2021-08-12 06:15:00",232708,12.6,0.645,12.57,1,0.895,0.25
"2021-08-12 06:30:00",232709,12.59,0.646,12.48,1,0.896,0.25
"2021-08-12 06:45:00",232710,12.59,0.646,12.41,1,0.895,0.25
"2021-08-12 07:00:00",232711,12.58,0.646,12.33,1,0.896,0.25
"2021-08-12 07:15:00",232712,12.57,0.645,12.26,1,0.895,0.25
"2021-08-12 07:30:00",232713,12.56,0.644,12.19,1,0.894,0.25
"2021-08-12 07:45:00",232714,12.59,0.645,12.13,1,0.894,0.25
"2021-08-12 08:00:00",232715,12.64,0.645,12.08,1,0.895,0.25
"2021-08-12 08:15:00",232716,12.72,0.645,12.06,1,0.895,0.25
"2021-08-12 08:30:00",232717,12.82,0.646,12.05,1,0.895,0.25
"2021-08-12 08:45:00",232718,12.96,0.647,12.07,1,0.896,0.25
"2021-08-12 09:00:00",232719,13.16,0.647,12.11,1,0.896,0.25
"2021-08-12 09:15:00",232720,13.45,0.647,12.19,1,0.897,0.25
"2021-08-12 09:30:00",232721,13.45,0.647,12.31,1,0.896,0.25
"2021-08-12 09:45:00",232722,13.42,0.648,12.52,1,0.898,0.25
"2021-08-12 10:00:00",232723,13.41,0.648,12.8,1,0.897,0.25
"2021-08-12 10:15:00",232724,13.39,0.649,13.02,1,0.898,0.25
"2021-08-12 10:30:00",232725,13.37,0.648,13.26,1,0.898,0.25
"2021-08-12 10:45:00",232726,13.35,0.648,13.54,1,0.898,0.25
"2021-08-12 11:00:00",232727,13.34,0.648,13.82,1,0.898,0.25
"2021-08-12 11:15:00",232728,13.33,0.649,14.06,1,0.899,0.25
"2021-08-12 11:30:00",232729,13.32,0.649,14.32,1,0.898,0.25
"2021-08-12 11:45:00",232730,13.31,0.65,14.61,1,0.9,0.25
"2021-08-12 12:00:00",232731,13.29,0.652,14.91,1,0.902,0.25
"2021-08-12 12:15:00",232732,13.28,0.651,15.24,1,0.901,0.25
"2021-08-12 12:30:00",232733,13.27,0.65,15.57,1,0.9,0.25
"2021-08-12 12:45:00",232734,13.26,0.65,15.88,1,0.9,0.25
